Meas 1 Raw,Meas 2 Raw,Meas 3 Raw,Meas 4 Raw,Meas 5 Raw,Meas 6 Raw,Meas 7 Raw,Meas 8 Raw,Meas 9 Raw,Meas 10 Raw,Meas 11 Raw,Meas 12 Raw,Meas 13 Raw,Meas 14 Raw,Meas 15 Raw,Meas 16 Raw,Meas 17 Raw,Meas 18 Raw,Meas 19 Raw,Meas 20 Raw,Meas 21 Raw,Meas 22 Raw,Meas 23 Raw,Meas 24 Raw,Meas 25 Raw,Meas 26 Raw,Meas 27 Raw,Meas 28 Raw,Meas 29 Raw,Meas 30 Raw,Meas 31 Raw,Meas 32 Raw
1.0915744006633759,1.0839276015758514,1.0886683762073517,1.0715717673301697,1.0689061731100082,1.0667918622493744,1.069035142660141,1.0792559832334518,1.081920251250267,1.0790913999080658,1.051535114645958,1.0792438685894012,1.0591996610164642,1.0614576190710068,1.0576211363077164,1.0820008963346481,1.0758096277713776,1.0754444003105164,1.0734599381685257,1.0609368532896042,1.0710860043764114,1.0860247313976288,1.0601078569889069,1.0857774466276169,1.0654323101043701,1.0774907618761063,1.0911636799573898,1.0762392431497574,1.1019204556941986,1.0835060775279999,1.0632876753807068,1.0653219670057297
1.0912531912326813,1.0839528292417526,1.0885414481163025,1.0715363323688507,1.068809375166893,1.0666936337947845,1.0688912123441696,1.0793351083993912,1.081926316022873,1.0790156871080399,1.05143204331398,1.0789795368909836,1.0590985417366028,1.0613389313220978,1.0575511902570724,1.0819193869829178,1.0758548080921173,1.0753697156906128,1.0734934359788895,1.0608098804950714,1.0711243152618408,1.0858365595340729,1.0601603835821152,1.0858145505189896,1.065294861793518,1.0774764120578766,1.0910522192716599,1.0761576294898987,1.1018571257591248,1.0834657549858093,1.0632420629262924,1.06530100107193
1.0914860218763351,1.0838981568813324,1.0885076075792313,1.0713191330432892,1.0687216967344284,1.066719725728035,1.0687855929136276,1.0790182203054428,1.0818238854408264,1.0787651538848877,1.0515056848526,1.0790963172912598,1.0589178502559662,1.0612575858831406,1.0576641708612442,1.0816975384950638,1.0760353654623032,1.0752980411052704,1.0732336342334747,1.060737133026123,1.0710465759038925,1.0857732146978378,1.0599842369556427,1.0858616828918457,1.0651998668909073,1.0773661732673645,1.0910719484090805,1.0761938989162445,1.1017966866493225,1.0833664536476135,1.0632290542125702,1.065380483865738
1.0914673656225204,1.0837625712156296,1.0885128825902939,1.0713914781808853,1.0688303261995316,1.0666229724884033,1.0688536465168,1.0791630744934082,1.0818376243114471,1.078935980796814,1.0513441860675812,1.078866571187973,1.0588202625513077,1.0611431002616882,1.0576265156269073,1.0816320776939392,1.0758654475212097,1.0752027481794357,1.0734887421131134,1.060611218214035,1.071011871099472,1.0856064558029175,1.060008019208908,1.08573779463768,1.0652933865785599,1.0773176550865173,1.0910202264785767,1.0760720819234848,1.1017407327890396,1.0833978056907654,1.0632182657718658,1.065382495522499
1.0914705991744995,1.0836431682109833,1.0885618329048157,1.071504145860672,1.0687127262353897,1.0664943605661392,1.068938359618187,1.0791932046413422,1.0816883146762848,1.078829050064087,1.0513380020856857,1.07901069521904,1.0589013248682022,1.0612940341234207,1.0574559718370438,1.0817589163780212,1.0757839679718018,1.07521153986454,1.073247715830803,1.0605947822332382,1.0710283070802689,1.0855384916067123,1.060277298092842,1.0856581181287766,1.0655547976493835,1.077390119433403,1.0910530984401703,1.075989231467247,1.101725921034813,1.0831934362649918,1.0632916986942291,1.0652862787246704
1.0913967192173004,1.083812654018402,1.0883866846561432,1.0714636892080307,1.0685824304819107,1.0666485577821732,1.068765863776207,1.0790224969387054,1.0818249732255936,1.0787651091814041,1.0513207763433456,1.0789197534322739,1.0587530434131622,1.0611699521541595,1.0574253350496292,1.081434741616249,1.0757105350494385,1.074966236948967,1.0732956677675247,1.0605207830667496,1.0708125084638596,1.0857153981924057,1.0599226653575897,1.085523709654808,1.0651936382055283,1.0772562623023987,1.0909153372049332,1.0758831948041916,1.1015841215848923,1.0834331661462784,1.063279703259468,1.0653761327266693
1.0913903713226318,1.0836433172225952,1.0883392244577408,1.0712535977363586,1.0687407404184341,1.066576823592186,1.0687736868858337,1.0789547562599182,1.0815164595842361,1.0786086171865463,1.0511152893304825,1.0787293612957,1.05863918364048,1.0611470937728882,1.0574496984481812,1.0815615206956863,1.0756622701883316,1.0749222338199615,1.073118731379509,1.0604125261306763,1.0706577003002167,1.0854558050632477,1.059957429766655,1.0855136662721634,1.0651090443134308,1.077259436249733,1.0908562690019608,1.0760273784399033,1.1016110628843307,1.083244800567627,1.0632531493902206,1.065463826060295
1.0912163108587265,1.083730161190033,1.088280826807022,1.0713561028242111,1.0685914307832718,1.0664524734020233,1.0687685310840607,1.078818216919899,1.0815414786338806,1.0786237269639969,1.0515049993991852,1.0787736922502518,1.058773547410965,1.0611024349927902,1.0571718662977219,1.0814072340726852,1.0755295604467392,1.0749552249908447,1.0731931775808334,1.060456559062004,1.0706226527690887,1.0854290574789047,1.0598796606063843,1.085440456867218,1.0650895237922668,1.077125683426857,1.0909968167543411,1.0758613646030426,1.1016266196966171,1.0831260681152344,1.0632544159889221,1.0652692168951035
1.0912146717309952,1.0835278034210205,1.0882902443408966,1.0712245106697083,1.0683919489383698,1.066507712006569,1.0686154514551163,1.0789859592914581,1.0814432501792908,1.0785345435142517,1.0511528998613358,1.0787456631660461,1.0586648434400558,1.0610552430152893,1.0574269145727158,1.0815250128507614,1.0755606442689896,1.0748557299375534,1.0729345679283142,1.060394749045372,1.07080639898777,1.0854497253894806,1.0598360747098923,1.0854407101869583,1.0650615394115448,1.077091708779335,1.090774267911911,1.0758332908153534,1.1015885323286057,1.0829172432422638,1.0632962137460709,1.0651771575212479
1.0910452753305435,1.0836253613233566,1.0881038010120392,1.0711366832256317,1.0685251951217651,1.0663666427135468,1.0687274634838104,1.078960046172142,1.0814945250749588,1.078432410955429,1.0512581914663315,1.0786762088537216,1.0587363094091415,1.0610021203756332,1.0573239028453827,1.081542730331421,1.0753250867128372,1.0748756229877472,1.0730903595685959,1.060355469584465,1.070538491010666,1.085223525762558,1.0598379224538803,1.0853804349899292,1.064993679523468,1.0771971344947815,1.0906068235635757,1.075733557343483,1.1016004532575607,1.0832795947790146,1.0632147043943405,1.0652980953454971
1.0910234153270721,1.0834717601537704,1.0882000923156738,1.0712275207042694,1.0685276091098785,1.0665958672761917,1.0686162561178207,1.0788526684045792,1.0814538300037384,1.0784477442502975,1.0510784685611725,1.0786759704351425,1.0587968528270721,1.06106898188591,1.0571852624416351,1.0813011974096298,1.0754579156637192,1.0750538855791092,1.0731396228075027,1.0602784305810928,1.0706829577684402,1.085391491651535,1.0598337352275848,1.085403710603714,1.065051019191742,1.076921135187149,1.0908186733722687,1.0756532400846481,1.1015641242265701,1.0832092016935349,1.0630655139684677,1.0652228146791458
1.0909793376922607,1.0833519846200943,1.0882134288549423,1.0712195932865143,1.0684950947761536,1.066449224948883,1.0684910118579865,1.0789147168397903,1.081368699669838,1.0783930271863937,1.0510647743940353,1.0786435902118683,1.058626502752304,1.0610813200473785,1.057375729084015,1.0815169215202332,1.0754185020923615,1.0747372806072235,1.0729470402002335,1.060267135500908,1.070619359612465,1.0853208005428314,1.0598649978637695,1.0852828472852707,1.064979612827301,1.0768046826124191,1.0907542705535889,1.0755212604999542,1.1015108078718185,1.0830473750829697,1.063232734799385,1.0653301626443863
1.0909041166305542,1.083398088812828,1.088046446442604,1.0710557848215103,1.0683910101652145,1.0662465989589691,1.0685071498155594,1.0788335353136063,1.081269696354866,1.07834193110466,1.0510194599628448,1.078621819615364,1.0584502667188644,1.0609134286642075,1.0572700202465057,1.0812639445066452,1.0754050314426422,1.0747036933898926,1.0728947520256042,1.0601983815431595,1.0705591440200806,1.0852260738611221,1.0598276257514954,1.0853668302297592,1.0649723708629608,1.0768089145421982,1.090631291270256,1.0757218450307846,1.101478561758995,1.08309905230999,1.0631435364484787,1.0652785003185272
1.0908583253622055,1.0834682136774063,1.0878720730543137,1.071073830127716,1.0684273838996887,1.0664783865213394,1.0686073899269104,1.0785482972860336,1.0812057107686996,1.0783239006996155,1.0510407537221909,1.0786437839269638,1.0584449619054794,1.0609740912914276,1.0572436153888702,1.0811883807182312,1.0753388404846191,1.0748817324638367,1.072835385799408,1.0602403581142426,1.0703479200601578,1.085234060883522,1.0597992092370987,1.0852552503347397,1.0648650974035263,1.0768781006336212,1.0906314253807068,1.0755949020385742,1.1013958752155304,1.0830623507499695,1.0630629807710648,1.0652484893798828
1.0909349918365479,1.0835081189870834,1.0880175679922104,1.071101814508438,1.0684219151735306,1.0663643181324005,1.068630412220955,1.07870651781559,1.0812511593103409,1.07824344933033,1.0509765893220901,1.0785743296146393,1.0585321933031082,1.0608849823474884,1.0570891946554184,1.0812238454818726,1.0753538310527802,1.0747645795345306,1.07284614443779,1.0601737797260284,1.070367231965065,1.0850867927074432,1.059812530875206,1.0852682888507843,1.0648203194141388,1.0767390131950378,1.0906523615121841,1.0755254477262497,1.1014446467161179,1.0830462276935577,1.0630732625722885,1.0652323514223099
1.090860053896904,1.083538144826889,1.0879340022802353,1.0711146742105484,1.068369671702385,1.0661610066890717,1.0683870762586594,1.0787487775087357,1.0813134014606476,1.0780800431966782,1.0509653240442276,1.078506350517273,1.0585521757602692,1.060886725783348,1.0570442080497742,1.0811641067266464,1.0751567482948303,1.074643388390541,1.0729271471500397,1.0600636154413223,1.0703112930059433,1.085012897849083,1.0595911592245102,1.08512382209301,1.0648054331541061,1.0767855197191238,1.0905206352472305,1.0754625499248505,1.1014483720064163,1.0829873085021973,1.0631362199783325,1.0651605725288391
1.0908386707305908,1.0832516998052597,1.0879350006580353,1.0707697123289108,1.0681239664554596,1.0662810802459717,1.0685035586357117,1.07877716422081,1.0813477337360382,1.0781730711460114,1.0510323643684387,1.0785488039255142,1.0585376918315887,1.0609563738107681,1.0571585297584534,1.0811493396759033,1.0751925110816956,1.0746095776557922,1.0728475153446198,1.0601381361484528,1.0704941004514694,1.0851156562566757,1.0594905614852905,1.0851721167564392,1.0647187680006027,1.0766260772943497,1.09041728079319,1.0754328966140747,1.1015788912773132,1.0829361230134964,1.06300850212574,1.0651981681585312
1.090781107544899,1.0833948105573654,1.0879180133342743,1.0708380937576294,1.068254515528679,1.0662434548139572,1.0684122145175934,1.0785664319992065,1.081238478422165,1.0780805200338364,1.0509561002254486,1.0784568190574646,1.058410882949829,1.060723066329956,1.0570583939552307,1.081087812781334,1.0750863403081894,1.0745554268360138,1.0726227164268494,1.060041144490242,1.0702613294124603,1.085102692246437,1.0596833527088165,1.0851904451847076,1.0647035837173462,1.0766721814870834,1.090497002005577,1.0756008177995682,1.1014105379581451,1.0829262137413025,1.06315678358078,1.0651100277900696
1.090686246752739,1.083284854888916,1.0877318680286407,1.0708444863557816,1.0682084560394287,1.0661460906267166,1.0683512389659882,1.0785746425390244,1.0810984373092651,1.0781324356794357,1.0507927238941193,1.0783760845661163,1.0583949238061905,1.060769572854042,1.0572167336940765,1.0810602903366089,1.0750286281108856,1.0745183527469635,1.0727293491363525,1.0600088685750961,1.0702049136161804,1.084937959909439,1.0596977174282074,1.0851894468069077,1.0647106319665909,1.0766319930553436,1.0904850661754608,1.0754902213811874,1.101531907916069,1.08295039832592,1.0630772113800049,1.0651000142097473
1.0905752182006836,1.0832175761461258,1.087763488292694,1.0710003226995468,1.0681259334087372,1.0662037432193756,1.0683741122484207,1.0786054283380508,1.08118237555027,1.0781064480543137,1.050868347287178,1.0783708691596985,1.0583624094724655,1.0607304871082306,1.057174175977707,1.0810023993253708,1.07498499751091,1.0745332837104797,1.0725544095039368,1.0599843263626099,1.0701721757650375,1.085016205906868,1.0595727115869522,1.085037499666214,1.0647104680538177,1.0767484605312347,1.090390384197235,1.0753893852233887,1.1014165133237839,1.0829606801271439,1.0630546510219574,1.0651163458824158
1.0905947089195251,1.0832881331443787,1.08782397210598,1.0708844810724258,1.0681266337633133,1.0660273283720016,1.068334937095642,1.078529253602028,1.0810556858778,1.078005611896515,1.050791785120964,1.0782056003808975,1.058479055762291,1.0607701539993286,1.0570021122694016,1.0809409767389297,1.0748424381017685,1.074443444609642,1.072572037577629,1.0600395947694778,1.070224329829216,1.0848162472248077,1.0594774931669235,1.0850333124399185,1.0646493583917618,1.0765243768692017,1.0904698967933655,1.075260266661644,1.1012709885835648,1.0828298181295395,1.062984213232994,1.065054714679718
1.0905705392360687,1.0831327736377716,1.087687462568283,1.0708661526441574,1.068067505955696,1.0660458952188492,1.0682591497898102,1.078396424651146,1.0808500051498413,1.0780838578939438,1.0508040487766266,1.078194260597229,1.058379352092743,1.0607271939516068,1.0570964068174362,1.0809796005487442,1.0750142484903336,1.074364259839058,1.0725633800029755,1.059790700674057,1.0702736228704453,1.0848732739686966,1.059484213590622,1.0849935561418533,1.0647227466106415,1.0766064524650574,1.0903453826904297,1.0753211677074432,1.1014263033866882,1.0828965157270432,1.063044086098671,1.0651634484529495
1.0904862582683563,1.0831435173749924,1.0876137912273407,1.0708164870738983,1.0678671151399612,1.0660837888717651,1.068290337920189,1.0785042345523834,1.0808069109916687,1.0778233706951141,1.0508653670549393,1.0782129764556885,1.0583882480859756,1.0606674253940582,1.0568833500146866,1.0807127058506012,1.0749253928661346,1.074235424399376,1.0724120885133743,1.0598726272583008,1.0700972378253937,1.0848955810070038,1.0594920068979263,1.0848659873008728,1.0645791888237,1.0764836966991425,1.0901765078306198,1.0751473158597946,1.1014144122600555,1.0828625559806824,1.0630293935537338,1.0650651901960373
1.0903663039207458,1.08308507502079,1.0875487625598907,1.0708837062120438,1.0679789185523987,1.0659626871347427,1.0682188868522644,1.0783655047416687,1.0807761549949646,1.0777775794267654,1.0506696552038193,1.0780630260705948,1.0582703649997711,1.060559019446373,1.0567955076694489,1.0808581709861755,1.0746553987264633,1.074215605854988,1.0724193453788757,1.0597371309995651,1.0700160562992096,1.0847142934799194,1.0595038831233978,1.0848590284585953,1.0644992738962173,1.0764059275388718,1.090170681476593,1.075173243880272,1.1013097763061523,1.0828883945941925,1.0629844218492508,1.0650538057088852
1.0903589129447937,1.0829099863767624,1.087502732872963,1.0706944465637207,1.0679361522197723,1.0659038573503494,1.068046361207962,1.0783079266548157,1.0807687491178513,1.0777266770601273,1.0507629960775375,1.0781189054250717,1.058316946029663,1.0604793280363083,1.0567551404237747,1.0806924700737,1.0746709257364273,1.074192151427269,1.0722419619560242,1.059689849615097,1.069905310869217,1.0847447216510773,1.0594387650489807,1.08476060628891,1.0644575506448746,1.076286256313324,1.0900041162967682,1.0750472247600555,1.101448655128479,1.0828032791614532,1.0630184710025787,1.065012365579605
1.090254545211792,1.0828926414251328,1.0873430967330933,1.0705977082252502,1.0678097605705261,1.0659321248531342,1.0680624693632126,1.0783092379570007,1.0806398838758469,1.0776351988315582,1.050608068704605,1.077941358089447,1.0582434684038162,1.0604672282934189,1.0567751228809357,1.0807153135538101,1.0747017115354538,1.0741953998804092,1.0721289068460464,1.0597424656152725,1.0698332041502,1.0846737325191498,1.0593562573194504,1.0847245901823044,1.064339280128479,1.0763273686170578,1.0900432616472244,1.0750785022974014,1.1013416945934296,1.0829152017831802,1.0629875212907791,1.0650867521762848
1.090232476592064,1.082812875509262,1.0873110741376877,1.0705293118953705,1.0677422434091568,1.065838798880577,1.0679812282323837,1.0781977325677872,1.0804894417524338,1.0775826424360275,1.0506272912025452,1.0778350234031677,1.0581348091363907,1.0605741143226624,1.0567520409822464,1.0806276053190231,1.074606642127037,1.0739594995975494,1.07217139005661,1.0595470666885376,1.069749340415001,1.084546610713005,1.0593663901090622,1.0847776383161545,1.0643074214458466,1.0762300789356232,1.0898451209068298,1.0749911814928055,1.101383239030838,1.0828986167907715,1.0630592554807663,1.06498484313488
1.0901800096035004,1.0828193724155426,1.087252452969551,1.0704901069402695,1.0676125884056091,1.0657713413238525,1.0680326521396637,1.0782455205917358,1.0804689675569534,1.0775453597307205,1.0504633039236069,1.0779356360435486,1.0579679310321808,1.0603659749031067,1.0566973984241486,1.080470010638237,1.074357494711876,1.0738440155982971,1.0720836073160172,1.0595124661922455,1.0697886049747467,1.0846804231405258,1.0593826323747635,1.0846995264291763,1.0643302202224731,1.076183870434761,1.089779257774353,1.074922353029251,1.1013419032096863,1.0829018205404282,1.0630012899637222,1.0649923533201218
1.089939996600151,1.0826734751462936,1.0872021466493607,1.0705509185791016,1.0676382631063461,1.0658525824546814,1.067814901471138,1.0781116038560867,1.080503299832344,1.0774741619825363,1.0504269152879715,1.077816054224968,1.0580499321222305,1.0603538900613785,1.056530550122261,1.0804005414247513,1.074371561408043,1.0737399756908417,1.0719304233789444,1.0594370812177658,1.0696147680282593,1.084451124072075,1.059225082397461,1.0845241099596024,1.0641791969537735,1.0762192010879517,1.0897928476333618,1.0749322324991226,1.1012359410524368,1.082699477672577,1.0628967434167862,1.0650079548358917
1.089998573064804,1.0826031416654587,1.0871783345937729,1.0704095959663391,1.0675741881132126,1.0656686425209045,1.0677859336137772,1.0780943632125854,1.080149620771408,1.077391043305397,1.0504222065210342,1.0777070224285126,1.0579112768173218,1.0603884756565094,1.0566430389881134,1.0803941190242767,1.0742110460996628,1.0737019181251526,1.0719286352396011,1.0594226568937302,1.0696968138217926,1.0844917446374893,1.0592374503612518,1.0844250172376633,1.0641258656978607,1.0761421024799347,1.0897015035152435,1.0747738629579544,1.1012381464242935,1.0828093886375427,1.062985435128212,1.0649579167366028
1.089893251657486,1.0825900882482529,1.0870537906885147,1.0703592598438263,1.0675488859415054,1.0657399594783783,1.0677728205919266,1.0780434906482697,1.0803000628948212,1.0773438066244125,1.0504168570041656,1.0776427239179611,1.0579721331596375,1.0601946860551834,1.056479349732399,1.0802586674690247,1.0741939395666122,1.0737227946519852,1.071773812174797,1.0593226850032806,1.0695920884609222,1.0843287259340286,1.0591341704130173,1.0844071060419083,1.0642419308423996,1.0760668516159058,1.0896171629428864,1.0747342854738235,1.1011939495801926,1.082839384675026,1.0630487352609634,1.0650106817483902
1.0898651778697968,1.0825676769018173,1.0870308130979538,1.070315733551979,1.0675058960914612,1.0656753778457642,1.0676392763853073,1.0779608935117722,1.080156221985817,1.0772810131311417,1.0501981526613235,1.0776175111532211,1.0579345971345901,1.0602265745401382,1.056608408689499,1.0802553296089172,1.074165239930153,1.07372185587883,1.071803241968155,1.0592620074748993,1.0694368332624435,1.0843854397535324,1.0592905580997467,1.084423616528511,1.0640133172273636,1.0759513229131699,1.089635655283928,1.0746332108974457,1.1012146770954132,1.082712858915329,1.0628923773765564,1.065018355846405
1.08966825902462,1.0825539529323578,1.0869008153676987,1.0702544152736664,1.067428171634674,1.0656412690877914,1.067690223455429,1.0779293179512024,1.0801497548818588,1.0771682262420654,1.0502727329730988,1.0774246752262115,1.0578346401453018,1.0601267367601395,1.056463286280632,1.080272451043129,1.0739494264125824,1.0735760480165482,1.0715993493795395,1.0591944307088852,1.0694013684988022,1.084164872765541,1.059064731001854,1.0843016505241394,1.0639102458953857,1.0758329033851624,1.089484542608261,1.0746832489967346,1.1011642962694168,1.0827296674251556,1.0628801435232162,1.0649365931749344
1.0895943343639374,1.0824121683835983,1.0867504179477692,1.0701517015695572,1.067349910736084,1.0654938519001007,1.0677580535411835,1.0777078568935394,1.080042079091072,1.0771123766899109,1.0502381473779678,1.0775471478700638,1.0576618313789368,1.0601441413164139,1.0564828962087631,1.0799177139997482,1.0740148276090622,1.0735524594783783,1.0715903341770172,1.0591386258602142,1.0693043321371078,1.0842106342315674,1.0591643005609512,1.08428193628788,1.0639175772666931,1.0758404582738876,1.0894844681024551,1.0745424181222916,1.101088061928749,1.0827063918113708,1.0628517717123032,1.0649500042200089
1.0894897729158401,1.0822352021932602,1.0866861790418625,1.070204734802246,1.067205786705017,1.065441533923149,1.0675615668296814,1.077594354748726,1.0799222141504288,1.0769942700862885,1.050178349018097,1.0774414241313934,1.0577096492052078,1.059947893023491,1.0563444197177887,1.0799527019262314,1.0737783461809158,1.073410540819168,1.0715275555849075,1.0590437948703766,1.06932033598423,1.084034949541092,1.0591339319944382,1.0841508209705353,1.0638266950845718,1.0757875442504883,1.0892890095710754,1.0745422542095184,1.1011094897985458,1.0826924741268158,1.0628437995910645,1.064943104982376
1.089421570301056,1.08236525952816,1.0865922570228577,1.0701126754283905,1.0672079920768738,1.0653810054063797,1.0675295889377594,1.077806144952774,1.0798173248767853,1.0770525634288788,1.050206497311592,1.0772719085216522,1.057643324136734,1.0599940717220306,1.0562089830636978,1.080056056380272,1.0737291723489761,1.0733790844678879,1.0713600367307663,1.0590052902698517,1.069282427430153,1.0840464681386948,1.0590185225009918,1.0841605067253113,1.0638975352048874,1.0757322162389755,1.0892560482025146,1.0745673328638077,1.1010388284921646,1.0826276391744614,1.0627754181623459,1.064977452158928
1.0894050747156143,1.0822387635707855,1.0864910185337067,1.0699894279241562,1.0671688914299011,1.0653472691774368,1.0675125271081924,1.077612578868866,1.0796986520290375,1.0768850445747375,1.0500596463680267,1.077248975634575,1.0577087700366974,1.0599851608276367,1.0562808364629745,1.079792931675911,1.073713332414627,1.073259174823761,1.0713454484939575,1.0589912086725235,1.0690928548574448,1.0840217620134354,1.0591238141059875,1.0841400474309921,1.0637996047735214,1.0756346732378006,1.089174509048462,1.0743609070777893,1.1011108458042145,1.0826476961374283,1.0628942251205444,1.0649021714925766
