Meas 1 yValues MR,Meas 2 yValues MR,Meas 3 yValues MR,Meas 4 yValues MR,Meas 5 yValues MR,Meas 6 yValues MR,Meas 7 yValues MR,Meas 8 yValues MR,Meas 9 yValues MR,Meas 10 yValues MR,Meas 11 yValues MR,Meas 12 yValues MR,Meas 13 yValues MR,Meas 14 yValues MR,Meas 15 yValues MR,Meas 16 yValues MR,Meas 17 yValues MR,Meas 18 yValues MR,Meas 19 yValues MR,Meas 20 yValues MR,Meas 21 yValues MR,Meas 22 yValues MR,Meas 23 yValues MR,Meas 24 yValues MR,Meas 25 yValues MR,Meas 26 yValues MR,Meas 27 yValues MR,Meas 28 yValues MR,Meas 29 yValues MR,Meas 30 yValues MR,Meas 31 yValues MR,Meas 32 yValues MR
0.7321302564702805,0.35226678887121093,0.0,1.3891715408239558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.377249241464504,0.6730968221422106,0.7005942929396415,0.5624590444372721,0.0,0.6596449692808843,0.8394466023472096,0.0,0.0,0.0,0.0,0.0
0.9014298134277322,1.2301796048148388,1.246744822377423,2.4562236201295016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.222106044683376,0.640278339841226,0.6947803738225222,0.5193422618878418,0.0,1.0958125057767245,1.2064183410086131,1.3044649334098544,0.0,0.0,0.0,0.0
0.8595579827839075,1.5949046750781948,1.5140604925007637,3.281972039728668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3256688625668733,0.5512990947069621,0.5772083395460189,0.4514766088168036,0.0,1.131630440070578,1.1166381706667117,1.4312056565344606,0.0,0.0,0.0,0.0
0.8315191494891231,1.7812359177103831,1.2609049746479117,4.3288535656046445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.198673486972971,0.5258612205892199,0.5114740045918432,0.44200982489057417,0.0,1.0782528300806427,0.8990578860702712,1.0715907961829172,0.0,0.0,0.0,0.0
1.0870558033655926,2.5438117357010053,1.103973116658411,7.916623290440056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3551234085464876,0.7564959205159887,0.6624206074961331,0.6528957921111612,0.0,1.2707168009956662,0.7126796709621568,0.6931466265467046,0.0,0.0,0.0,0.0
3.919784977214211,10.203894862103441,1.6773953728624416,47.26552992625013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.843575767846363,3.8666777048945034,2.9099084195702694,3.347619871174305,0.0,3.470651445316157,0.0,0.0,0.0,0.0,0.0,0.0
0.11893485703681429,0.648218411449391,0.0,9.16203879374215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.346959072721214,0.0,0.0,0.7301588679202873,0.0,0.0,0.0,0.0,0.0,0.8730741239293123,0.5204347390015078,0.7311539460293531,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,1.342889482460337,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.737656199570324,0.0,3.5380503026366297,4.344540689340971,0.0,0.0,0.0,0.0,0.0,0.3492774439585734,0.1069766900575416,0.21147404451265195,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,1.126775673218299,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.050802643514842,8.051896411535056,10.527545380844057,11.628969584840195,69.27945211647393,7.503889665631526,9.37507977630489,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,2.230163434644627,0.0,0.0,1.5138802237354736,0.0,0.0,0.0,0.0,0.0,0.0,29.22250499345094,44.62238881135759,15.554076940000796,19.277192920603245,30.720547883526084,15.07820863401329,21.880600326911207,35.85130185804534,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4458866048042744,1.8217291859479954,0.0,0.0,0.0
0.0,0.0,0.6726338128819813,0.0,7.764215793234709,15.230654351463691,3.7908621265969935,11.40458712342703,0.0,0.0,0.0,0.0,19.0039906823751,38.945061465338206,10.780602760518518,16.82742889658609,0.0,8.441424061800053,0.0,1.7126763934004792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4182800187576126,3.8091814009129514,2.5159849815208837,1.5105640956691744,0.0
0.0,0.0,0.0,0.0,24.252548198008405,28.129733129931275,18.638618777790352,23.371010231177035,14.763325237338366,16.90625071500329,0.0,0.0,12.391425075095613,8.380653311769143,7.571123127242029,18.117125738815268,0.0,0.35274315776340287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8655375139008478,5.588850212991749,4.881417251472675,8.602783549497282,9.415227238193445
0.0,0.0,0.0,0.0,36.185814921465145,33.92220082221354,34.81380564161923,33.532854634163726,49.21741296351172,47.65932565101095,46.51178100623396,24.869349344700893,4.246661333271975,0.0,2.912776156663683,17.10338084563094,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.487642994014571,6.048963517414556,13.29585222563925,15.618208447441107
0.0,0.0,0.0,0.0,23.727041807914617,17.432805381908388,26.381485970852502,21.08553062848755,32.7280963285398,31.838703929544746,42.97879822517414,75.1306506552991,0.0,0.0,0.0,9.054394501363312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6308971113789985,3.9175384166295197,8.974719016466311,3.5048549394929074
0.0,0.0,0.0,0.0,8.070379279377114,3.7707260907476448,15.650879750700032,10.606017382744652,3.29116547061011,3.5957197044410134,10.5094207685919,0.0,0.0,0.0,0.0,2.916807954899691,0.0,0.0,0.0,0.0,0.0,0.02911219733073728,0.09990788317424443,0.0,0.0,0.0,0.0,0.0,4.209925683203124,2.399653390227486,5.341863948738072,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.7243477324408779,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47130497659257403,0.537277470366717,0.0,0.0,0.0,0.0,0.0,3.7580488468954196,1.0960434951961235,2.208417301873298,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7208667899818054,0.9410562583752798,0.0,0.0,0.0,0.0,0.0,4.867703672331816,1.3349421560948675,2.1345977727806584,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18592974725190925,0.6127011578821006,0.0,0.0,0.0,0.0,0.0,5.5011615893516455,2.6274846627640294,3.4648676504709837,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.396561412898999,5.628740897908359,6.262331005138025,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.613791761008351,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.321803941964461,9.714130384497293,9.087322263352979,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.371853968701211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.809004674973614,9.781279820281206,7.782424091216385,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.246427243228831,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.565824867949338,12.432576296349541,8.386038284434894,0.3992814060845137
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.315452379133605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.222992821384764,15.70239179859268,9.448155588125362,15.793206376058007
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.301721261412949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.17039822630785,13.064787436398207,7.7908430841903025,28.667436066121905
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.266578718609325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.838273357492731,8.854065494652568,5.709220122407036,26.601785526608126
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
