Meas 1 xValues MR,Meas 2 xValues MR,Meas 3 xValues MR,Meas 4 xValues MR,Meas 5 xValues MR,Meas 6 xValues MR,Meas 7 xValues MR,Meas 8 xValues MR,Meas 9 xValues MR,Meas 10 xValues MR,Meas 11 xValues MR,Meas 12 xValues MR,Meas 13 xValues MR,Meas 14 xValues MR,Meas 15 xValues MR,Meas 16 xValues MR,Meas 17 xValues MR,Meas 18 xValues MR,Meas 19 xValues MR,Meas 20 xValues MR,Meas 21 xValues MR,Meas 22 xValues MR,Meas 23 xValues MR,Meas 24 xValues MR,Meas 25 xValues MR,Meas 26 xValues MR,Meas 27 xValues MR,Meas 28 xValues MR,Meas 29 xValues MR,Meas 30 xValues MR,Meas 31 xValues MR,Meas 32 xValues MR
10.00570055259086,10.018475236109937,10.016246336909038,10.004189614534956,9.978496335883547,9.944174671315098,9.921729367648899,9.899542919639511,9.888451165714441,9.883384608381132,9.899041123742192,9.910585377137565,9.929222385850984,9.9483383473008,9.967605038902276,9.981789360447083,9.98887910001723,9.99177997671192,9.986953355948792,9.97632340881939,9.967956773247861,9.960940050440538,9.953585842048414,9.949426921995148,9.951545448695029,9.948254374543765,9.950714483275771,9.957597421268037,9.962182756152096,9.96658127978469,9.964572247320675,9.960869310753326
12.688821801577355,12.705022134766732,12.702195535607059,12.686905691491528,12.6543225222679,12.610797185550743,12.582332965878594,12.554197016404453,12.54013090596247,12.533705704367446,12.553560659290987,12.568200611126066,12.591835306291692,12.616077389804747,12.640510623155288,12.65849860185926,12.667489520741187,12.671168294381651,12.665047370569749,12.6515669046917,12.640956678322457,12.63205835632439,12.622732048857076,12.617457875882826,12.62014450513336,12.615970898975384,12.61909070864277,12.627819370188867,12.63363430507909,12.639212333551026,12.636664560429544,12.63196864713505
16.091445712501276,16.11199031357755,16.108405735935897,16.08901577992697,16.047695135118317,15.992498080273132,15.95640091910517,15.920720056798745,15.902881989868444,15.894733811552522,15.919913054690495,15.938478843845049,15.968451399227765,15.999194219712464,16.03017944861624,16.052991068742912,16.06439298496149,16.069058255484613,16.061295949829308,16.04420057342258,16.030745117566404,16.01946062893512,16.00763338660678,16.00094489579017,16.004351969308157,15.999059172390785,16.003015587626265,16.014084919799753,16.021459182798395,16.028533010750472,16.02530202890573,16.01934686340411
20.406517533397537,20.43257136159732,20.42802554590113,20.403435991653648,20.351034829082906,20.281036167209095,20.23525921432116,20.190010194732007,20.167388683148847,20.157055494531747,20.188986787453025,20.212531166788033,20.25054114350895,20.289527939130412,20.328822147258027,20.357750916891103,20.372210363691956,20.378126670183562,20.368282829593678,20.34660316795129,20.329539505633143,20.315228975726512,20.300230147637528,20.291748075388725,20.296068787568633,20.28935667760507,20.294374042627126,20.308411719857443,20.317763460519302,20.32673420166409,20.32263680178823,20.315084702903253
25.878713318126405,25.911753720523258,25.905988902444612,25.874805432558112,25.808352415207874,25.71958296690195,25.661530502123213,25.60414754082384,25.5754598623836,25.562355733987047,25.602849697449187,25.632707719135965,25.680910421492186,25.730351885741484,25.780183197994205,25.816869483871024,25.83520636461932,25.842709183233417,25.830225626048414,25.802732363292574,25.781092922630247,25.76294489221408,25.7439239901132,25.733167372002775,25.738646722982235,25.730134698859427,25.73649751656243,25.754299526341963,25.766159022467043,25.777535350542486,25.772339195119905,25.76276193130335
32.81833006350483,32.86023055592736,32.85291984846925,32.81337424221441,32.729101232567196,32.616527434239345,32.542907663167725,32.47013692913648,32.433756383928,32.417138262090724,32.46849105703625,32.506355783876195,32.56748448747257,32.63018413844092,32.69337817876679,32.739902232103944,32.76315631731811,32.77267108625802,32.75683994755233,32.72197411166041,32.69453185449269,32.67151726157693,32.64739572834695,32.63375462342896,32.64070331314036,32.62990871088417,32.63797777710645,32.66055356074594,32.67559329063649,32.6900202864883,32.6834307338462,32.67128523800283
41.618867976058816,41.6720044720015,41.66273333090681,41.61258320557842,41.50571161108639,41.362950110391374,41.26958851866112,41.17730364108488,41.13116731711596,41.110092892627655,41.17521641319997,41.22323491579446,41.30075584509226,41.38026898578977,41.460409090911114,41.51940899827396,41.54889888092673,41.56096512291913,41.54088871834803,41.49667328697011,41.46187213542405,41.43268596713852,41.40209602228343,41.384796929260396,41.39360897421044,41.37991969979323,41.390152560549545,41.41878224880394,41.437855020986426,41.45615074884599,41.447794146882934,41.43239172430291
52.77935307014503,52.84673860984502,52.83498132635809,52.77138298022474,52.6358527773824,52.454808457427795,52.33641108977339,52.21937916715037,52.16087096040349,52.13414523371006,52.21673222976757,52.277627338779,52.375936223587885,52.47677154974342,52.57840196664257,52.65322324586624,52.69062111380977,52.70592303039993,52.68046295191229,52.62439074290395,52.580257340098434,52.54324463034398,52.50445170832525,52.482513703212256,52.493688779669306,52.476328599470364,52.48930549665763,52.52561250110418,52.54979981387839,52.57300171069429,52.56240420848139,52.54287148356551
66.93262397546043,67.0180795698882,67.00316946226415,66.92251663232993,66.75064275407098,66.5210497279058,66.37090301279991,66.22248789941948,66.148290176752,66.11439769965276,66.21913116133491,66.2963558561505,66.4210271762331,66.54890242623931,66.67778597791414,66.77267127408261,66.82009772565775,66.8395029924838,66.80721555884409,66.73610706920344,66.68013888689524,66.63320087723424,66.58400527495132,66.5561843911855,66.57035616758834,66.54834069476021,66.5647974667606,66.61084052971869,66.64151389376583,66.67093759346584,66.6574982731742,66.63272766770139
84.8812225991322,84.98959389704552,84.97068550695047,84.86840487899532,84.65044143974896,84.35928093230675,84.16887099481342,83.98065700397184,83.88656247965741,83.84358142315273,83.97640012570172,84.07433333258145,84.2324364136072,84.39460258782856,84.5580474490832,84.67837710997343,84.73852140066658,84.76313036824064,84.72218476235895,84.63200787731573,84.56103131224467,84.50150644365657,84.43911858822442,84.40383727863916,84.42180934720645,84.39389022288772,84.41476002963458,84.47314996333155,84.51204867201663,84.54936260736812,84.53231940975385,84.50090633863589
107.64290599156296,107.78033805340495,107.75635920395946,107.62665108144888,107.35023873391239,106.9810008486492,106.73953072871171,106.50084541879177,106.38151857918047,106.32701175560886,106.49544701931757,106.61964191965959,106.82014180133784,107.02579433215918,107.23306844174556,107.38566561198631,107.46193814943062,107.49314623882908,107.4412206907546,107.32686204154946,107.23685245535827,107.16136544377447,107.08224770899568,107.03750539055758,107.0602968352143,107.0248909399835,107.05135717806213,107.125404911487,107.17473466798633,107.22205467955338,107.20044119117028,107.16060441505284
136.50834428958174,136.682630026682,136.65222102754154,136.4877304753614,136.13719560679922,135.66894317620972,135.3627206159357,135.06002963817662,134.90870420567737,134.83958087451398,135.05318360808062,135.21068251670565,135.46494829136154,135.72574844556385,135.98860501983685,136.18212252905826,136.27884825106827,136.3184250775482,136.25257521471997,136.1075502387182,135.99340375160912,135.89767420146597,135.797340316208,135.7405999323118,135.769503113115,135.72460280044203,135.75816620442492,135.8520705206928,135.91462850648762,135.9746378157057,135.94722847101812,135.89670909587178
173.11431330666497,173.33533536838783,173.2967719162272,173.08817170842087,172.6436376883433,172.04981905844534,171.66148009999756,171.27761975042267,171.08571501031852,170.99805562165554,171.26893789434192,171.46867158501897,171.79112106754707,172.12185718364285,172.4552011677797,172.7006121783375,172.82327579301977,172.8734655098066,172.78995740014363,172.6060426419395,172.46128672364682,172.33988641348677,172.21264707337008,172.1406912332633,172.17734506803922,172.1204043232365,172.16296806293292,172.2820536859536,172.36138717145647,172.43748852929917,172.40272911654333,172.33866250594417
219.53652187433835,219.81681305166103,219.76790845216775,219.5033701640891,218.93963022393885,218.18657362138603,217.69409796979213,217.20730190757482,216.96393613169565,216.85277006501343,217.19629193127088,217.4495860634244,217.85850336507463,218.27792943793364,218.70066270283414,219.0118829518039,219.16743995234017,219.23108850714058,219.12518692342098,218.89195371718708,218.7083801569442,218.55442522775365,218.39306547857265,218.30181401262595,218.34829691312305,218.27608697953556,218.33006458076582,218.4810841179943,218.58169161337,218.67820025607884,218.63411978443526,218.55287311805301
278.4072563847433,278.76271021539077,278.7006913984155,278.36521473893345,277.650302756582,276.6953071101667,276.0707695898218,275.45343469290475,275.14480814921177,275.0038318808267,275.439472290342,275.7606895702239,276.2792618017083,276.81116082791107,277.3472539000737,277.74193071697545,277.9392017558031,278.01991825510595,277.8856181891377,277.58984135669533,277.3570408603786,277.16180150304115,276.9571716552287,276.8414502706572,276.90039798781027,276.80882429737284,276.87727648809016,277.06879330115294,277.1963796203683,277.31876794193136,277.26286688699224,277.15983318087007
353.06475246767917,353.51552455013456,353.4368748103682,353.01143696339267,352.1048146814781,350.893728067258,350.10171500017526,349.3188360070054,348.92744838417946,348.7486680177927,349.30112945629014,349.7084841383575,350.3661163384774,351.0406490373111,351.7205004545499,352.2210135319518,352.4711846352382,352.57354601481035,352.4032321366334,352.0281399946829,351.73291187931784,351.48531727181575,351.22581402644937,351.0790608759407,351.15381597189406,351.03768594437014,351.12449422690304,351.3673680552489,351.5291678330168,351.6843757217002,351.61348427877925,351.4828211257414
447.7423163518146,448.3139671182382,448.2142267266604,447.67470380420156,446.5249624105241,444.98911177076576,443.9847131080333,442.9918979052267,442.49555608800847,442.2688341204239,442.9694431799208,443.48603377031765,444.3200160994265,445.1754309515745,446.0375907854352,446.6723210525434,446.9895778403899,447.11938836629,446.9034032536759,446.427726700555,446.0533304480211,445.73934106702404,445.4102496372819,445.2241432783734,445.31894464154357,445.1716732779816,445.28176000068095,445.5897626821289,445.7949505599238,445.99177887288744,445.9018772368814,445.73617555639896
567.8085680206518,568.5335122379767,568.4070255360338,567.7228245417839,566.2647693379396,564.3170661153351,563.0433286427308,561.7842808421834,561.1548403667337,560.8673208023513,561.7558046741832,562.4109238189989,563.4685462387519,564.5533485112271,565.6467044947716,566.4516435654913,566.8539757012379,567.0185961227024,566.7446926004567,566.1414589711914,565.6666648937503,565.2684763502812,564.8511360037347,564.615123499908,564.7353467272023,564.5485831826353,564.6881906802765,565.0787871352296,565.3389980440738,565.5886076933034,565.4745981004214,565.2644619786449
720.0716422427528,720.9909868995676,720.8305816286373,719.9629058637734,718.1138597869016,715.6438620850507,714.0285602292129,712.431887215696,711.633656504893,711.2690359328162,712.3957749021249,713.2265702529533,714.5678038227796,715.9435057720701,717.3300551884894,718.3508460521759,718.8610672394399,719.0698321364611,718.7224788730769,717.9574826145749,717.3553681514876,716.8504016987665,716.3211477113541,716.021846290432,716.1743084785517,715.9374625769192,716.1145071052298,716.6098455812812,716.9398344314214,717.2563791969696,717.111796886308,716.8453108365649
913.1655358261124,914.3314112847465,914.1279918517549,913.0276407779679,910.682755835277,907.5504053265487,905.5019452870547,903.4771095868374,902.4648259028514,902.002428940465,903.4313134212373,904.4848942556916,906.1857920547546,907.9304012491235,909.6887667596028,910.9832921669656,911.6303339007666,911.8950810423931,911.4545817777765,910.4844446729128,909.7208676285492,909.0804897351258,908.4093113791803,908.0297495045331,908.2230958433418,907.9227375151081,908.1472581767695,908.7754262622253,909.193904685034,909.5953338671977,909.4119804681176,909.0740337109785
1158.0392372026033,1159.5177528427807,1159.2597846258782,1157.8643643344296,1154.8906770194512,1150.9183580351419,1148.3205846758688,1145.752770738805,1144.4690339142708,1143.8826409717005,1145.6946939119896,1147.0308020960977,1149.1878112171269,1151.4002533444307,1153.6301406699927,1155.2718049208513,1156.0923568213032,1156.4280983335618,1155.8694751569617,1154.6391869027275,1153.6708496809329,1152.8587485906849,1152.0075876118126,1151.5262427443786,1151.7714366746416,1151.390534509953,1151.675262443242,1152.4718795536965,1153.0025767980867,1153.511652891813,1153.279131599584,1152.850561324537
1468.5782924969735,1470.4532859380654,1470.1261411304229,1468.356525833206,1464.5854164448915,1459.5478829625874,1456.2534923739997,1452.9970951069674,1451.3691122431533,1450.6254725471338,1452.9234444357132,1454.617842529122,1457.3532738254862,1460.1590030073512,1462.9868554805932,1465.0687473586293,1466.1093379277204,1466.5351116674638,1465.8266884599545,1464.2664869005955,1463.0384809936631,1462.008607398592,1460.9291996403438,1460.3187776435675,1460.6297226201007,1460.1466779764855,1460.5077583688096,1461.5179958100478,1462.191004485369,1462.8365940962024,1462.5417200441489,1461.998224640432
1862.3910856671898,1864.7688758661968,1864.3540041657309,1862.109850230299,1857.3274831316191,1850.9390886557335,1846.7612768929982,1842.6316467108713,1840.5671052501423,1839.624051721508,1842.5382459338762,1844.6870124796292,1848.155974868513,1851.7140861682635,1855.3002533237054,1857.940423680837,1859.2600581937575,1859.8000070827343,1858.9016136683103,1856.9230296930198,1855.365722693521,1854.059679009896,1852.6908181210813,1851.916705844535,1852.3110335799963,1851.698456066871,1852.1563634915613,1853.437505405875,1854.2909875551743,1855.1096979653435,1854.7357507207569,1854.046512019521
