Meas 1 Raw,Meas 2 Raw,Meas 3 Raw,Meas 4 Raw,Meas 5 Raw,Meas 6 Raw,Meas 7 Raw,Meas 8 Raw,Meas 9 Raw,Meas 10 Raw,Meas 11 Raw,Meas 12 Raw,Meas 13 Raw,Meas 14 Raw,Meas 15 Raw,Meas 16 Raw,Meas 17 Raw,Meas 18 Raw,Meas 19 Raw,Meas 20 Raw,Meas 21 Raw,Meas 22 Raw,Meas 23 Raw,Meas 24 Raw,Meas 25 Raw,Meas 26 Raw,Meas 27 Raw,Meas 28 Raw,Meas 29 Raw,Meas 30 Raw,Meas 31 Raw,Meas 32 Raw
1.0266386270523071,1.0328265726566315,1.0746910870075226,1.0370993912220001,1.0325447022914886,1.0566363632678986,1.0574433505535126,1.043625757098198,1.0603286772966385,1.0410894751548767,1.042805626988411,1.051373928785324,1.0516850650310516,1.0345784276723862,1.0255912244319916,1.0293554216623306,1.0381677597761154,1.0394208282232285,1.017496332526207,1.027341678738594,1.033936619758606,1.0361884236335754,1.039478063583374,1.0426756739616394,1.0571843385696411,1.0504307746887207,1.0259394198656082,1.0389585047960281,1.002216562628746,1.0291358083486557,1.0288313329219818,1.0455210655927658
1.060792163014412,1.067058876156807,1.1095011681318283,1.0706821382045746,1.0671678483486176,1.0900735557079315,1.0917858630418777,1.0781819373369217,1.0951393097639084,1.075631469488144,1.077005922794342,1.0856772810220718,1.0868825763463974,1.067317858338356,1.059512585401535,1.0623193830251694,1.072836920619011,1.073702946305275,1.0514816641807556,1.0604679733514786,1.0679407864809036,1.0702608972787857,1.0734946727752686,1.076771229505539,1.0921987146139145,1.0849972069263458,1.060017079114914,1.0732792764902115,1.035963162779808,1.0626276731491089,1.0621188431978226,1.079644337296486
1.06008979678154,1.0665788352489471,1.109164610505104,1.0703887194395065,1.0665466785430908,1.0896712094545364,1.0915883481502533,1.0777043253183365,1.0947982668876648,1.0750450491905212,1.0764884501695633,1.0853282660245895,1.0864968448877335,1.0670695304870605,1.059244528412819,1.0619874745607376,1.0726035982370377,1.0731664896011353,1.0510624647140503,1.060088187456131,1.067571148276329,1.0698477774858475,1.0732781141996384,1.0762846916913986,1.091675266623497,1.0847324430942535,1.0593901127576828,1.0727389603853226,1.0354367196559906,1.0622768253087997,1.0617874562740326,1.079360231757164
1.0599779188632965,1.0663255006074905,1.1089129745960236,1.0699958503246307,1.0662267059087753,1.089813381433487,1.0912927687168121,1.077439397573471,1.0944564044475555,1.0748062431812286,1.0761859565973282,1.0852753221988678,1.0857983082532883,1.0668327063322067,1.058878317475319,1.0618149489164352,1.0718654841184616,1.0728941857814789,1.050937458872795,1.0599261820316315,1.0672602951526642,1.0695982575416565,1.0729416757822037,1.0761149376630783,1.0916961580514908,1.0843832045793533,1.0592888593673706,1.0725437849760056,1.035302758216858,1.0620631277561188,1.0616106241941452,1.0792242884635925
1.0598719418048859,1.066123753786087,1.1089297533035278,1.069827675819397,1.0661368072032928,1.0895127803087234,1.0911117494106293,1.0773028582334518,1.0941829681396484,1.074482187628746,1.0761864334344864,1.0850783586502075,1.085794359445572,1.0667830556631088,1.0586959421634674,1.0616596937179565,1.071705773472786,1.0727232992649078,1.0507441610097885,1.0597073435783386,1.06705741584301,1.0692339092493057,1.072774589061737,1.0759067237377167,1.0914367884397507,1.0844549089670181,1.0589596033096313,1.0725535303354263,1.0351914018392563,1.0618482381105423,1.0614748150110245,1.0791240483522415
1.0598477274179459,1.0659852921962738,1.108625814318657,1.0697532296180725,1.0659101158380508,1.0894871205091476,1.0909638851881027,1.0770776867866516,1.0941076129674911,1.0742349177598953,1.0759880542755127,1.0849031209945679,1.085497871041298,1.0666595548391342,1.0586161762475967,1.0614653676748276,1.0714693367481232,1.072606846690178,1.050775945186615,1.0596254467964172,1.067074477672577,1.0691960155963898,1.0725802332162857,1.075715884566307,1.0912238657474518,1.084108144044876,1.0589319616556168,1.0721323639154434,1.0350796729326248,1.0617979615926743,1.0613678395748138,1.0789098739624023
1.0597467869520187,1.0658539980649948,1.1085424274206161,1.0697007328271866,1.0658641010522842,1.0894517600536346,1.090882122516632,1.0769920945167542,1.094009131193161,1.074527993798256,1.075898915529251,1.0847697854042053,1.0855593532323837,1.066726952791214,1.0584549754858017,1.0612491816282272,1.0716170370578766,1.0724128186702728,1.0504598319530487,1.0596064776182175,1.0668688267469406,1.069030299782753,1.0726378262043,1.0757007449865341,1.0913148373365402,1.0840328633785248,1.05862857401371,1.072070300579071,1.0350787043571472,1.0618621408939362,1.0612968355417252,1.0790245085954666
1.0597400814294815,1.0658714771270752,1.1084323972463608,1.0696844905614853,1.0658978521823883,1.089368462562561,1.0908501148223877,1.077064111828804,1.0938460528850555,1.0741376131772995,1.0756678581237793,1.084740698337555,1.0853264778852463,1.0665519088506699,1.0583166480064392,1.0611969381570816,1.0714698135852814,1.0724659264087677,1.0504488945007324,1.0594722926616669,1.0667948573827744,1.0689782351255417,1.0725221782922745,1.0757069736719131,1.0909867584705353,1.0839889198541641,1.0586788356304169,1.0719743221998215,1.034967690706253,1.0617062151432037,1.0611546635627747,1.0789591670036316
1.0595836490392685,1.0658340454101562,1.1084008514881134,1.0694796741008759,1.0656403452157974,1.089361548423767,1.0907163321971893,1.0768210887908936,1.09372378885746,1.0741961598396301,1.0757875740528107,1.0846574902534485,1.0852507799863815,1.0663888603448868,1.0582091212272644,1.0611492395401,1.0711332559585571,1.072489932179451,1.0504360496997833,1.0594412088394165,1.0668155252933502,1.0687690675258636,1.0724013298749924,1.0756246894598007,1.091067373752594,1.0837464332580566,1.0586601495742798,1.0719341933727264,1.0350738763809204,1.0617431998252869,1.0613336712121964,1.078709989786148
1.059689998626709,1.0657009780406952,1.1084358543157578,1.0694502592086792,1.0657805055379868,1.089328408241272,1.0908247530460358,1.0768432766199112,1.0936019122600555,1.0740042924880981,1.0756117105484009,1.084438443183899,1.0851867944002151,1.0664238333702087,1.058248445391655,1.061150386929512,1.0714174956083298,1.0723046511411667,1.0503799766302109,1.0594335496425629,1.0665051192045212,1.0688917487859726,1.0723821073770523,1.0756683051586151,1.0909699648618698,1.0837436616420746,1.0585778057575226,1.0719123780727386,1.03484445810318,1.0615426898002625,1.061107099056244,1.0787664651870728
