Meas 1 xValues MR,Meas 2 xValues MR,Meas 3 xValues MR,Meas 4 xValues MR,Meas 5 xValues MR,Meas 6 xValues MR,Meas 7 xValues MR,Meas 8 xValues MR,Meas 9 xValues MR,Meas 10 xValues MR,Meas 11 xValues MR,Meas 12 xValues MR,Meas 13 xValues MR,Meas 14 xValues MR,Meas 15 xValues MR,Meas 16 xValues MR,Meas 17 xValues MR,Meas 18 xValues MR,Meas 19 xValues MR,Meas 20 xValues MR,Meas 21 xValues MR,Meas 22 xValues MR,Meas 23 xValues MR,Meas 24 xValues MR,Meas 25 xValues MR,Meas 26 xValues MR,Meas 27 xValues MR,Meas 28 xValues MR,Meas 29 xValues MR,Meas 30 xValues MR,Meas 31 xValues MR,Meas 32 xValues MR
0.3600875391456776,0.35980278505430396,0.35898893369988427,0.3580240618120605,0.35758920096141705,0.35668334930108286,0.3560450020790609,0.3556239843927832,0.3554584816583863,0.35544214736822044,0.3558003249188804,0.3564092607646476,0.3571605064490245,0.35787319405149176,0.35851245018688954,0.3589842714849623,0.35917649656390194,0.3589121762626322,0.3588642535254873,0.35834866016041533,0.35812136046516535,0.3580716809381325,0.3576618904462654,0.35751179983031833,0.3573436072147738,0.35746083362969566,0.35764296303505855,0.35776409533424974,0.35802981851149696,0.35808384783577296,0.3582224863999284,0.35808897972777126
0.45664832021416635,0.45628720669769096,0.4552551136272628,0.4540315024802568,0.4534800296982651,0.45233126559485776,0.451521739701956,0.45098782225600575,0.4507779384432182,0.45075722396311196,0.45121145011388447,0.4519836776998418,0.45293637681476473,0.4538401781439534,0.45465085668370114,0.4552492011965865,0.4554929731960539,0.45515777297818544,0.4550969993188992,0.4544431448571972,0.4541548926608914,0.45409189111237236,0.453572211536137,0.45338187274292374,0.45316857773265184,0.4533172394874735,0.45354820856576455,0.45370182360359834,0.45403880289152315,0.45410732067536946,0.45428313644391477,0.4541138287313442
0.5791027814752333,0.5786448320367658,0.5773359736847938,0.5757842399165782,0.5750848846188088,0.5736280688196614,0.5726014610878389,0.5719243687514806,0.5716582026573735,0.5716319333982626,0.5722079644832073,0.5731872720228695,0.5743954461974773,0.5755416101938514,0.576569679665409,0.5773284757812686,0.577637617492052,0.5772125302423546,0.5771354595654788,0.5763062679957518,0.5759407183128606,0.5758608223176942,0.5752017858672095,0.5749604059700476,0.5746899139343705,0.574878440710678,0.5751713462788194,0.5753661546066903,0.5757934980004977,0.5758803894604013,0.5761033518498042,0.5758886427116455
0.734394541819735,0.7338137890090107,0.7321539481993108,0.7301861026869272,0.7292992088057301,0.72745173439263,0.7261498323141773,0.7252911714131488,0.7249536304221841,0.7249203168185787,0.7256508159600683,0.726892733862895,0.7284248911029955,0.7298784095627465,0.7311821653599472,0.732144439663693,0.7325364805799355,0.7319974022574663,0.7318996643666419,0.7308481174177925,0.7303845422106501,0.7302832213663363,0.7294474582037708,0.7291413500574256,0.7287983230836976,0.7290374050565978,0.7294088559585665,0.729655903939108,0.7301978434115717,0.7303080356191128,0.7305907874328607,0.7303185020559179
0.9313291869404463,0.9305926999266881,0.9284877575507303,0.9259922161806495,0.9248674935550824,0.9225246019007105,0.9208735828160682,0.9197846641037493,0.9193566083942183,0.9193143614416703,0.9202407506408853,0.9218157002419817,0.9237587195258014,0.9256020123176684,0.9272553822127757,0.9284756992139078,0.9289728695045076,0.9282892323759987,0.9281652851715855,0.9268317562451928,0.9262438690862222,0.9261153781264162,0.9250554973915481,0.9246673035327743,0.9242322907237885,0.92453548472477,0.9250065435995564,0.9253198397663318,0.9260071052884992,0.9261468465491056,0.9265054208600629,0.9261601196571215
1.1810737074305384,1.1801397246240173,1.1774703225149012,1.1743055786849668,1.1728792513027297,1.1699080916191946,1.1678143365230584,1.1664334142039865,1.1658905714036838,1.1658369955407417,1.167011804557127,1.1690090914353508,1.1714731492801274,1.1738107380533542,1.1759074743514868,1.1774550306237244,1.1780855217181485,1.1772185609815717,1.177061376189884,1.1753702491693354,1.1746247146406936,1.1744617676436515,1.1731176701037933,1.1726253784775746,1.172073712967363,1.172458211239114,1.1730555889004861,1.1734528983270625,1.1743244604445582,1.1745016746144348,1.174956403937611,1.1745185070289166
1.497789660951901,1.4966052219263657,1.4932199946921947,1.4892065952250697,1.487397784824155,1.4836298809016153,1.480974665807224,1.4792234362615395,1.4785350250906697,1.4784670823593344,1.4799569273937845,1.4824898054159925,1.4856146234020968,1.4885790584530754,1.4912380541866421,1.4932006021374735,1.4940001653117354,1.4929007209506204,1.492701385587918,1.4905567670507358,1.4896113104701203,1.4894046677128416,1.4877001378550987,1.487075833628119,1.486376233855217,1.4868638389322408,1.4876214089968842,1.4881252606596391,1.4892305403049733,1.48945527611083,1.4900319453521311,1.4894766222945786
1.8994357457122313,1.8979336884592197,1.8936406813811388,1.8885510519035025,1.8862571923434561,1.8814788903004755,1.878111654837229,1.8758908169687754,1.8750178020056016,1.874931639805445,1.8768210004999284,1.8800330930789715,1.8839958597720456,1.8877552353696128,1.8911272652852305,1.8936160885343605,1.8946300619337917,1.8932357914468418,1.8929830024717462,1.8902632847325729,1.8890642952669232,1.8888022393521309,1.8866406241228115,1.8858489069706375,1.8849617030788055,1.8855800639456453,1.8865407833965664,1.887179747520651,1.888581418076997,1.8888664188578905,1.889597727264496,1.8888934892173035
2.4087869253906193,2.4068820776586497,2.4014378612150904,2.394983400742559,2.3920744216263157,2.3860147739058384,2.381744583257437,2.378928207271558,2.3778210853098334,2.3777118179225742,2.3801078280790073,2.3841812728507032,2.3892066919101254,2.3939741786795485,2.398250449456858,2.401406673570069,2.4026925532702683,2.400924396317866,2.4006038196521544,2.3971547845659917,2.3956342750383293,2.3953019464177383,2.3925606741668273,2.3915566507724746,2.390431534990262,2.3912157150156084,2.3924340602307974,2.393244368466474,2.395021909884999,2.3953833362487456,2.3963107517363373,2.39541766577422
3.054725400116735,3.052309749861884,3.045405616466533,3.037220332769722,3.0335312840202753,3.0258466857636237,3.0204314040301017,3.0168597907962136,3.0154557838490406,3.015317215402099,3.0183557378245864,3.023521514456346,3.029894546078709,3.0359404784838406,3.041363470789026,3.0453660655662804,3.04699676579148,3.044754461211958,3.0443479189507427,3.039973993232142,3.038045745022925,3.0376242994115246,3.034147929673203,3.032874668127023,3.031447842150109,3.0324423072962126,3.03398736304013,3.035014962917626,3.0372691684945883,3.0377275146778766,3.0389036251991293,3.037771049982861
3.873878279663303,3.870814850442079,3.862059309797043,3.8516790665435097,3.8470007652393874,3.8372554708593283,3.830388031224674,3.825858656856166,3.8240781524556917,3.8239024255976135,3.82775575592128,3.834306783352617,3.842388802370279,3.8500560074891608,3.8569332253566113,3.862009152956947,3.864077140535406,3.861233541236212,3.860717980906166,3.8551711465368634,3.852725820729444,3.852191360577968,3.8477827701295926,3.846168071719095,3.844358629154924,3.845619769331132,3.8475791460682367,3.848882306360636,3.851740998019846,3.8523222539729796,3.8538137494123372,3.8523774636728016
4.912694131797579,4.90880921604344,4.897705797184517,4.884541996869475,4.878609166330065,4.866250582229762,4.857541575916695,4.85179760843127,4.849539645509262,4.849316795888764,4.85420343194244,4.862511177229153,4.872760463483081,4.882483699701565,4.891205106369885,4.89764219032952,4.900264727670112,4.896658591239944,4.896004778697277,4.88897051001641,4.88586944775343,4.885191667229551,4.879600872975914,4.877553178434885,4.875258517316208,4.876857843752343,4.879342645262212,4.880995259892586,4.884620535836992,4.885357660884266,4.887249114451871,4.885427675569487
6.230078981931539,6.225152289705825,6.211071385296813,6.194377588885947,6.186853814383541,6.1711811604417095,6.160136752683171,6.152852486627968,6.149989029843365,6.149706421014166,6.155903454200764,6.166438999038165,6.179436727200621,6.191767340093666,6.202827473478624,6.21099072166912,6.2143165169103085,6.209743361290024,6.20891422280289,6.199993649226311,6.196061008132047,6.195201474425511,6.1881114564359025,6.185514653464005,6.182604657518279,6.184632858287083,6.187783982547131,6.189879761237542,6.194477188811702,6.195411980830273,6.197810645351347,6.195500770607759
7.900732130823106,7.8944843006303795,7.876627471813606,7.855457079901839,7.845915735862924,7.826040315192878,7.812034247613822,7.802796638421592,7.799165319285999,7.798806926292301,7.806665751092939,7.8200264994645075,7.836509688332361,7.852146868817449,7.866172878994713,7.876525177490058,7.88074281540425,7.874943325918927,7.873891846298011,7.862579138628293,7.857591923547624,7.8565018979488395,7.847510626232851,7.844217466589612,7.840527128387538,7.843099209901804,7.847095337199995,7.849753118278926,7.855583388466455,7.856768853587872,7.859810742126955,7.85688145316324
10.019386110078832,10.011462866762315,9.988817565079597,9.961970137885077,9.94987019469601,9.924664997190765,9.90690307378484,9.895188314734867,9.890583223977963,9.890128724607077,9.900094965550984,9.917038521469314,9.937941829018252,9.957772263256349,9.975559477051592,9.98868783959245,9.99403647590046,9.986681799975162,9.98534835642406,9.971002042156403,9.964677459487378,9.963295133499955,9.9518927695859,9.947716518899078,9.943036582570253,9.946298391396487,9.951366116979715,9.954736606497008,9.962130317252878,9.963633675748628,9.967491274673922,9.963776469935642
12.706177268024444,12.696129333648896,12.667411484640255,12.633364671255073,12.618020016262822,12.586055811663995,12.563530864033744,12.548674683874024,12.542834695390727,12.54225831780519,12.554897098538648,12.57638422586199,12.602892948880227,12.628041097675258,12.650598117546892,12.66724697206256,12.674029894721208,12.664702994347373,12.663011975561282,12.64481856428589,12.63679798621294,12.635044976712615,12.620584963337068,12.615288812359406,12.60935390777106,12.613490400836124,12.619917083958098,12.624191401447836,12.6335678042035,12.635474302199935,12.640366351995722,12.635655387970372
16.113455206409828,16.100712826301155,16.06429402276457,16.021117244192173,16.001657779267372,15.961122080122996,15.932556861252634,15.91371686016557,15.906310825223152,15.905579886703201,15.921607872376333,15.948856969908634,15.982474250064831,16.014366105544656,16.042971997122002,16.06408539463074,16.07268722019347,16.060859225965288,16.05871474498662,16.035642603660875,16.025471234036335,16.023248138965013,16.004910540417782,15.998194177994625,15.990667774323295,15.995913505931595,16.004063563059503,16.009484077975674,16.021374849103264,16.023792592018278,16.029996489822405,16.024022237598448
20.43442907915735,20.418269710524434,20.37208486385542,20.317329827874488,20.292652125244572,20.24124639886689,20.20502114912003,20.181129025355553,20.171736992805737,20.17081004627839,20.19113608636873,20.225692284518793,20.26832435308424,20.30876830819239,20.345045137413404,20.371820290134263,20.382728775754586,20.36772899413678,20.36500945050639,20.335750298475624,20.322851380858758,20.320032142030758,20.296777144750823,20.288259726863235,20.27871504758292,20.285367471234146,20.295703042484256,20.302577119223734,20.31765651195426,20.320722595267593,20.328590126350704,20.3210138224601
25.914109602171532,25.893616949881952,25.835047210844756,25.765609107231278,25.734313851161037,25.669123205395,25.623183821002623,25.59288480401209,25.580974211357884,25.579798695574596,25.605575350681463,25.649398111905974,25.703462362641474,25.754751737125975,25.80075653250396,25.834711689241416,25.848545385835713,25.829523274508468,25.826074460184717,25.788969196824794,25.772611315546193,25.769036071838602,25.739545032672495,25.72874359066443,25.716639417651837,25.725075750027464,25.73818289998203,25.74690032376473,25.766023394658433,25.76991167647552,25.779888958541807,25.770280998924243
32.86321818906712,32.83723024219941,32.76295448498433,32.674895910535234,32.635208541595766,32.552536420169076,32.49427796421843,32.455853985098166,32.44074945667079,32.439258715438925,32.47194761943624,32.52752186010581,32.59608394058725,32.661127036041464,32.71946844353954,32.76252899015441,32.78007232066118,32.75594925393958,32.75157560810128,32.70452022458705,32.68377582588602,32.67924184745321,32.641842512897,32.62814456413792,32.61279454498551,32.623493158051204,32.64011511170527,32.6511701934432,32.6754212929744,32.68035225358609,32.69300503627907,32.68082061327125
41.67579326652467,41.64283641199969,41.54864292539099,41.436970631978596,41.38664072899412,41.281799315665026,41.20791831739343,41.15919059386128,41.14003564681665,41.13814514957333,41.179599884689765,41.250076870594306,41.33702450535207,41.419509506789524,41.493495700831126,41.5481033301978,41.57035106659417,41.53975917702754,41.53421269771655,41.47453897908882,41.44823177853626,41.44248197196669,41.39505366088945,41.37768248082502,41.358216212453115,41.371783757293045,41.39286304113516,41.40688264500972,41.43763690056478,41.443890143746145,41.45993588682356,41.444484098400885
52.85154340472709,52.80974886427837,52.6902965214254,52.54867826776323,52.48485193492948,52.351896325140864,52.258203452590976,52.19640893847571,52.17211741488862,52.16971996329189,52.22229116975523,52.31166721247977,52.42193066116688,52.52653478005746,52.62036105759784,52.689612228781186,52.717825901842915,52.679030513620226,52.67199669448753,52.59632091526468,52.56295919511771,52.555667524638,52.495520872467964,52.47349144950546,52.44880512089242,52.466010928599964,52.492742817727965,52.51052190828913,52.54952320244455,52.55745331072843,52.57780186849417,52.5582065398275
67.02417281488674,66.97117068247402,66.81968609082813,66.64009159470322,66.5591496413296,66.39054075702624,66.27172327551547,66.19335799181209,66.16255247186027,66.15951212147914,66.2261807824131,66.33952383631801,66.47935544697462,66.61201012628989,66.73099678657124,66.81881829879242,66.85459772881872,66.80539899899647,66.79647899631107,66.70051005807794,66.65820208460195,66.64895508534974,66.57267955298902,66.54474273683316,66.51343654124197,66.5352562451696,66.56915653721714,66.59170325508946,66.6411631064217,66.65121974647077,66.67702495790577,66.6521749609083
84.9973211017232,84.93010596010255,84.73799938217206,84.5102449703811,84.4075976878775,84.19377478074045,84.04309529893078,83.94371564376426,83.90464934035339,83.90079369205884,83.9853401674995,84.12907720359863,84.30640594652807,84.47463319797879,84.62552722540214,84.73689888372186,84.78227289693321,84.71988107528331,84.70856909185049,84.58686520031091,84.53321195468813,84.52148528755211,84.4247557697679,84.38932743945612,84.34962619962901,84.3772970578163,84.42028802491954,84.44888085252633,84.51160381782037,84.52435723837831,84.55708235456133,84.5255686023513
107.79013737934804,107.7048978770278,107.46127614685797,107.17244728710695,107.04227418824614,106.771112694726,106.58002711892208,106.45399789183278,106.40445559853482,106.39956602255798,106.50678441585043,106.68906586503965,106.91394694733633,107.12728588919687,107.31864354300127,107.45988053958946,107.51742201329839,107.43829924872394,107.42395385251083,107.26961393898635,107.20157308026792,107.18670179908858,107.06403336818452,107.01910460405492,106.96875711027951,107.00384816452397,107.05836755631259,107.09462781458721,107.17417052203082,107.19034389004028,107.23184454821869,107.19188009244492
136.6950571322801,136.58695987103826,136.27800872639847,135.91172774332327,135.74664752709495,135.4027715774952,135.16044464168525,135.00061951467313,134.93779199837638,134.9315912374927,135.06756123208658,135.2987231335079,135.58390815265608,135.8544558999285,136.0971278739648,136.27623887416576,136.34921062489687,136.2488703610571,136.23067811450645,136.03495052931217,135.94866388661947,135.92980473419735,135.77424163187246,135.71726480515255,135.65341616644199,135.69791721061355,135.7670564802773,135.81304026132617,135.91391307958963,135.93442348543775,135.98705292796976,135.93637163468938
173.3510949167378,173.21401037990893,172.82221114208235,172.35770854194942,172.14836054625283,171.7122710955497,171.40496196139554,171.20227825545916,171.12260296236937,171.11473941037963,171.2871710105644,171.58032110358968,171.94198111061792,172.28507872658764,172.59282542414448,172.81996668768278,172.91250648504348,172.7852590558696,172.7621883909552,172.51397465220967,172.40454945205053,172.38063304431668,172.18335426421734,172.1110985769673,172.03012833808944,172.08656274686706,172.17424234808595,172.23255710328243,172.3604798962506,172.38649035621566,172.45323286819217,172.38896091962093
219.83679866905442,219.66295364235893,219.16608980538035,218.57702652524517,218.3115399230185,217.75850904183505,217.36879211338612,217.11175689202315,217.0107159301862,217.00074369380414,217.21941442670155,217.59117543583253,218.0498179277643,218.48492035132844,218.8751921798644,219.16324347971857,219.28059868195152,219.11922867455763,219.08997139689012,218.7751968421767,218.63642825979042,218.60609844552306,218.35591753098538,218.26428581110318,218.16160265175583,218.23317047061735,218.34436217003986,218.41831456765073,218.58054104390365,218.61352644992817,218.6981665854583,218.61665951782246
278.7880551596312,278.56759199247705,277.9374895545365,277.1904635460198,276.85378427324196,276.1524530823686,275.658229980491,275.33226840397083,275.2041323802818,275.19148599713134,275.46879529527376,275.94024743316555,276.52187912136947,277.0736582556867,277.56858505920576,277.9338799605086,278.0827050379818,277.8780621811225,277.84095929575676,277.44177505338433,277.2657944012144,277.2273313687096,276.91006214433827,276.7938585372463,276.66363994570287,276.7543993324535,276.8954081072336,276.98919151942454,277.19492051513305,277.23675126071294,277.3440884258998,277.24072448953643
353.5476659769808,353.268083560379,352.46901329127184,351.521665308289,351.09470235607324,350.2053026812265,349.5785490563602,349.1651778503704,349.00268095975974,348.98664333130637,349.3383156978137,349.9361921128418,350.67379374970176,351.37353759260407,352.0011836232542,352.4644357510219,352.6531696576786,352.39364991476833,352.3465975454889,351.84036833453956,351.6171968331775,351.56841958064894,351.16607166190977,351.01870697642516,350.8535690580139,350.96866641874124,351.1474880084152,351.26642031514007,351.5273174551373,351.580365504335,351.71648612902493,351.5854041914342
448.3547275646051,448.0001725490008,446.9868242305484,445.78543616411775,445.2439791654076,444.116078779444,443.3212553998283,442.79703489922787,442.5909629713634,442.57062470518895,443.0166012544661,443.77480373456586,444.71020004111955,445.597586637726,446.39354172995246,446.981019180737,447.2203638220527,446.89125147079847,446.83158157550656,446.1896023410143,445.9065853469213,445.8447280250568,445.3344868076696,445.14760492505127,444.9381837534668,445.0841455311233,445.3109197763991,445.461744876129,445.79260398618027,445.85987735816013,446.0324999815625,445.86626721559384
568.5852029757922,568.1355707468459,566.8504836853978,565.3269322748558,564.6402785638835,563.2099212363872,562.2019586013472,561.5371635151952,561.2758314900622,561.2500393293241,561.8156086234644,562.7771301253921,563.9633616205156,565.0887091570302,566.0981069839058,566.84312195768,567.1466490827376,566.7292822043817,566.6536112736649,565.8394793577759,565.4805687338019,565.4021237978046,564.7550566692152,564.5180606778085,564.2524812782121,564.4375840592764,564.7251699200974,564.9164401681209,565.3360222148336,565.421335564979,565.6402485446605,565.4294389219028
721.0565389827236,720.4863337485349,718.8566388075309,716.9245331155468,716.05374691548,714.2398261544839,712.961569096013,712.1185031114522,711.7870925074099,711.7543839422602,712.4716158287979,713.690978138455,715.1953084865356,716.6224282842107,717.9025053943685,718.8473029650199,719.2322236719534,718.7029360379836,718.6069732533056,717.5745243987208,717.119368599779,717.0198879348675,716.199303822252,715.898755182537,715.5619582316212,715.7966980207888,716.161402667302,716.4039637862484,716.9360606062826,717.0442515135783,717.321868016156,717.0545278599676
914.4145417673652,913.6914307077669,911.6247179437427,909.1745001793016,908.0702045782456,905.7698641308673,904.1488305791411,903.0796886266397,902.6594071934254,902.6179275229749,903.5274917962489,905.0738374256867,906.9815679177333,908.7913831337208,910.414724800885,911.6128786084199,912.101019375223,911.4297983500833,911.3081022540991,909.9987926573851,909.4215826068262,909.2954252783758,908.2547939204278,907.8736503736935,907.446538194703,907.7442256368681,908.2067292190314,908.5143353531424,909.1891188736607,909.3263221768271,909.6783841210262,909.3393542208718
1159.6231755256385,1158.7061556130195,1156.0852348939711,1152.9779687964322,1151.5775462166025,1148.6603484113016,1146.6046198669446,1145.2487777084734,1144.715793959925,1144.6631911359643,1145.8166633990804,1147.7776757707811,1150.1969816656308,1152.4921154064195,1154.5507710085074,1156.0702207324546,1156.6892609163626,1155.838045826161,1155.6837158075225,1154.023302851542,1153.2913086397255,1153.131321068278,1151.8116348813953,1151.3282842020187,1150.786637980657,1151.164153036717,1151.750681190134,1152.1407747262226,1152.9965076275644,1153.170503253009,1153.6169738317956,1153.1870299590141
1470.5869786995954,1469.4240513183843,1466.1003061889467,1462.1597976178546,1460.3838386218292,1456.6843669336906,1454.0773755481466,1452.3579516305315,1451.6820433035712,1451.6153345402488,1453.0781211818323,1455.5649973669213,1458.6330627708785,1461.5436580959918,1464.1543614571806,1466.081265839557,1466.8663074401047,1465.786831060068,1465.5911160031235,1463.4854477792865,1462.5571624715246,1462.354272736057,1460.6807003520628,1460.0677346661064,1459.3808409432077,1459.8595901933281,1460.6034013582478,1461.098102125492,1462.183307809992,1462.4039619901857,1462.9701578315533,1462.4249204870189
1864.9384195728987,1863.463642505097,1859.2486045110588,1854.2514122787543,1851.9992135232594,1847.3076944337647,1844.0016143005814,1841.8211110254003,1840.963951656172,1840.8793543236484,1842.734400673875,1845.8881556094682,1849.7789510051011,1853.4700492701172,1856.7808367793975,1859.2244583166391,1860.220016051768,1858.8510681396003,1858.6028702878095,1855.9325477387958,1854.7553341772416,1854.4980376908109,1852.3756814602345,1851.59834338083,1850.7272527805785,1851.334383050888,1852.277654029387,1852.9050133630335,1854.2812269454168,1854.561051576019,1855.279078046308,1854.5876302867835
2365.038884932424,2363.1686327700195,2357.823293399698,2351.4860579066412,2348.6299112492297,2342.680317976011,2338.4876819138126,2335.722456542078,2334.6354419696218,2334.5281590808786,2336.880653246687,2340.8801167023944,2345.814264826221,2350.4951651890697,2354.693770953752,2357.792672180184,2359.05519791887,2357.319153977824,2357.004399579244,2353.618005370487,2352.125111117398,2351.7988182012464,2349.1073325412854,2348.121544074902,2347.016862483128,2347.7868003440412,2348.983018149286,2349.7786096837453,2351.523867651595,2351.8787298418906,2352.7893017432584,2351.9124358794784
2999.2459360296702,2996.874158452067,2990.095416890871,2982.058793087641,2978.4367442877156,2970.8917125508524,2965.574782351136,2962.068036220567,2960.6895286367744,2960.5534768491616,2963.5368140836094,2968.6087706557614,2974.866056234632,2980.802183323145,2986.12668405628,2990.056584308131,2991.65766800067,2989.4560878202665,2989.0569291185625,2984.762441982171,2982.8692143274266,2982.455422947946,2979.0421905148764,2977.792053753734,2976.391141575992,2977.367545395419,2978.8845400688865,2979.893476831689,2982.106741865404,2982.5567636341266,2983.711513812671,2982.599508257438
