Meas 1 yValues MR,Meas 2 yValues MR,Meas 3 yValues MR,Meas 4 yValues MR,Meas 5 yValues MR,Meas 6 yValues MR,Meas 7 yValues MR,Meas 8 yValues MR,Meas 9 yValues MR,Meas 10 yValues MR,Meas 11 yValues MR,Meas 12 yValues MR,Meas 13 yValues MR,Meas 14 yValues MR,Meas 15 yValues MR,Meas 16 yValues MR,Meas 17 yValues MR,Meas 18 yValues MR,Meas 19 yValues MR,Meas 20 yValues MR,Meas 21 yValues MR,Meas 22 yValues MR,Meas 23 yValues MR,Meas 24 yValues MR,Meas 25 yValues MR,Meas 26 yValues MR,Meas 27 yValues MR,Meas 28 yValues MR,Meas 29 yValues MR,Meas 30 yValues MR,Meas 31 yValues MR,Meas 32 yValues MR
0.0,0.0,0.0,0.0,0.33012868437839576,0.4055416902192138,0.0,0.4655101755730684,0.0,0.0,0.0,0.44658365683000273,0.5236901228757305,0.5147034166130141,0.6831400448194948,0.2317861779703623,0.0,0.2663728791572445,0.4944207893566293,0.5494805538147227,0.6675750894087243,0.5797270608279732,0.5795258621434071,0.5576175997102891,0.6413772880829878,0.0,0.4962049799668339,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9329159107526,0.7787193558897333,0.5609025712915101,0.5089502510449968,0.8856627861778028,0.046824087926906365,1.0398334154212572,0.7474938220074414,0.3887406308371591,0.6803215944241454,0.6951945392198331,0.6722899899929081,1.9269147125326158,0.8987481055973691,0.4403866478937954,0.6484706370402041,0.6865028071101197,0.5129858941117262,0.6368960798218064,0.8355073155105621,0.674024473598463,1.5214585254732353,0.40436497860647186,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,1.061069203222696,0.7712707475583612,12.083622457077313,0.4755330809237722,1.012006051809409,2.1537850033284784,1.3744537278120128,0.8136682358068416,0.24343247789752406,0.6658664303548797,0.5022203068671728,0.8568806478859948,0.27368761722677987,0.8900285274235658,0.36948510222347297,0.5871372042859762,0.5634644882704245,0.4391718290197083,0.5243689314525672,0.4646159622720727,0.5683339796468707,2.051357676514121,0.30458223168451354,2.300492478777552,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9799393649719893,0.6926267829882373,13.763115102522594,0.47939207344258755,0.6739314573979789,1.8079383093998787,0.9726531537756291,0.8454998346257873,0.12387279000208021,0.6500454897238351,0.33488919312077264,0.8904192287003033,0.0,0.5724678054482832,0.3370697330578452,0.5270003948505124,0.4459948886103,0.42925672109273316,0.3940869064776139,0.047303639960703144,0.4781007360941269,1.8784466658019479,0.25558958830538103,1.3581542697289404,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.9470452522961572,0.8219928135405962,6.550083463492721,0.7072315908459289,0.11868987899015537,0.0,0.17533138828672185,1.14740998005107,0.014312923480082382,0.8512977490223006,0.2502820421228906,0.9679328284188088,0.0,0.11190445087090485,0.4283732682091035,0.6102508649683392,0.3973604730411841,0.6379170143370139,0.29471494572772433,0.0,0.5137624074300557,1.5675435059494855,0.311931466122153,0.0,0.0,0.0,0.0,0.0
1.9576569439143225,0.0,3.4528439803933226,0.0,0.8313136312743058,2.9555259129810425,0.0,3.476490013459839,0.0,0.0,0.0,4.1998072196910226,0.0,3.1357749381041464,0.223680670921944,1.0065520673279125,0.0,0.0,1.5397948165183828,1.7230355860659137,0.32897549179917795,3.310984187433539,0.0,0.0,1.3027431381233936,0.0,1.1513391281264806,0.0,0.0,0.0,0.0,0.0
1.721936025625262,0.0,1.6034090636853608,0.0,0.0,0.37792107488332866,0.0,0.820637726578865,0.0,0.0,0.0,0.2554825827130929,0.0,0.20921219518643694,0.0,0.0,0.0,0.0,0.06984654794436487,0.0,0.0,0.7014948252960612,0.0,0.0,0.0,0.0,0.09473030323291334,0.0,0.0,0.0,0.0,0.0
1.028175051563461,0.0,0.5185411508470262,0.0,0.0,0.0,0.0,0.18941747947498988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.19921196903708696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.235487836729155,0.0805028885309797,1.6401958012649394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
11.474243626607269,1.9539548421438329,10.995877269856868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7643960825043368,0.0,0.0,0.0
20.511123797780456,2.9499591451276177,20.472630977968407,8.767847446319497,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.195238099035703,0.0,0.0,0.0
32.859962193606,4.292041911068991,32.53566393986076,62.30037698444362,0.0,0.05155112703092383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1558658567500011,0.0,0.22583432646331114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.871390930757958,2.1117532041991125,11.724471757002354,16.23859252182174
28.21141452417408,5.1139178186996315,28.780837816123313,28.931775569236873,0.0,0.37053566056894693,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.32580126680232147,0.0,1.030259379796012,0.0,0.0,0.0,0.0,0.0,0.0,0.3942327631385103,0.0,0.0,0.0,0.0,10.34261779582414,57.944498218675,40.72623961107375,37.10693205651963
0.0,4.373585108968714,0.0,0.0,0.0,0.4407969395605204,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2185432509396951,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7877472290690245,0.0,0.0,0.0,0.0,7.311320273762289,39.943748577125895,35.16717298689602,30.781971402927248
0.0,4.23130231414473,0.0,0.0,0.0,0.2765823155123813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005657414130724255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0604825093031371,0.0,0.0,0.0,0.0,4.894876777354558,0.0,12.382115645027879,15.872504018731382
0.0,3.6628256175172442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23419226936657755,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8166687523763795,0.0,0.47432487047816196,0.0,0.0,1.6935028769228666,0.0,0.0,0.0
0.0,3.963631806618652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.220022271644411,0.0,0.0,1.0238160176385804,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5571521233929805,0.0,3.550521253265628,0.0,0.0,0.0121549800087237,0.0,0.0,0.0
0.0,3.970187615511614,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1562259278711982,0.0,0.0,1.1979848211761717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.227068926330629,0.0,2.7548063394783853,0.0,0.0,0.0,0.0,0.0,0.0
0.0,5.2179560876090365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7784074049911972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18352525619861731,0.0,0.0,0.0,0.0,0.8699143668303849,0.0,0.0,0.0
0.0,6.3637131593348455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.51444678607753,0.0,0.0,0.0,0.0,3.5648161988262097,0.0,0.0,0.0
0.0,5.231825630715127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0273172451278998,0.0,0.0,0.0,0.0,5.6475949958399,0.0,0.0,0.0
0.0,6.971898816965732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7703847286351875,0.0,0.0,0.0,0.0,9.333767821373337,0.0,0.0,0.0
0.0,7.656583506067153,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.866727387509295,0.0,0.0,0.0,6.971882678038824,14.684741826487299,0.0,0.0,0.0
0.0,7.665241779874931,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.654338521950151,0.0,0.0,0.0,9.944250561283912,15.771566589703845,0.0,0.0,0.0
0.0,11.984896347767629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4344635878858187,0.0,0.0,0.0,0.0,13.042100384768455,0.0,0.0,0.0
0.0,6.58272710589353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,4.507992202954671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,3.2252562944853262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
