Meas 1 xValues MR,Meas 2 xValues MR,Meas 3 xValues MR,Meas 4 xValues MR,Meas 5 xValues MR,Meas 6 xValues MR,Meas 7 xValues MR,Meas 8 xValues MR,Meas 9 xValues MR,Meas 10 xValues MR,Meas 11 xValues MR,Meas 12 xValues MR,Meas 13 xValues MR,Meas 14 xValues MR,Meas 15 xValues MR,Meas 16 xValues MR,Meas 17 xValues MR,Meas 18 xValues MR,Meas 19 xValues MR,Meas 20 xValues MR,Meas 21 xValues MR,Meas 22 xValues MR,Meas 23 xValues MR,Meas 24 xValues MR,Meas 25 xValues MR,Meas 26 xValues MR,Meas 27 xValues MR,Meas 28 xValues MR,Meas 29 xValues MR,Meas 30 xValues MR,Meas 31 xValues MR,Meas 32 xValues MR,Meas 33 xValues MR,Meas 34 xValues MR,Meas 35 xValues MR,Meas 36 xValues MR,Meas 37 xValues MR,Meas 38 xValues MR,Meas 39 xValues MR,Meas 40 xValues MR,Meas 41 xValues MR,Meas 42 xValues MR,Meas 43 xValues MR,Meas 44 xValues MR,Meas 45 xValues MR,Meas 46 xValues MR,Meas 47 xValues MR,Meas 48 xValues MR,Meas 49 xValues MR,Meas 50 xValues MR,Meas 51 xValues MR,Meas 52 xValues MR,Meas 53 xValues MR,Meas 54 xValues MR,Meas 55 xValues MR,Meas 56 xValues MR,Meas 57 xValues MR,Meas 58 xValues MR,Meas 59 xValues MR,Meas 60 xValues MR,Meas 61 xValues MR,Meas 62 xValues MR,Meas 63 xValues MR,Meas 64 xValues MR,Meas 65 xValues MR,Meas 66 xValues MR,Meas 67 xValues MR,Meas 68 xValues MR,Meas 69 xValues MR,Meas 70 xValues MR,Meas 71 xValues MR,Meas 72 xValues MR,Meas 73 xValues MR,Meas 74 xValues MR,Meas 75 xValues MR,Meas 76 xValues MR,Meas 77 xValues MR,Meas 78 xValues MR,Meas 79 xValues MR,Meas 80 xValues MR,Meas 81 xValues MR,Meas 82 xValues MR,Meas 83 xValues MR,Meas 84 xValues MR,Meas 85 xValues MR,Meas 86 xValues MR,Meas 87 xValues MR,Meas 88 xValues MR,Meas 89 xValues MR,Meas 90 xValues MR,Meas 91 xValues MR,Meas 92 xValues MR,Meas 93 xValues MR,Meas 94 xValues MR,Meas 95 xValues MR,Meas 96 xValues MR,Meas 97 xValues MR,Meas 98 xValues MR,Meas 99 xValues MR,Meas 100 xValues MR,Meas 101 xValues MR,Meas 102 xValues MR,Meas 103 xValues MR,Meas 104 xValues MR,Meas 105 xValues MR,Meas 106 xValues MR,Meas 107 xValues MR,Meas 108 xValues MR,Meas 109 xValues MR,Meas 110 xValues MR,Meas 111 xValues MR,Meas 112 xValues MR,Meas 113 xValues MR,Meas 114 xValues MR,Meas 115 xValues MR,Meas 116 xValues MR,Meas 117 xValues MR,Meas 118 xValues MR,Meas 119 xValues MR,Meas 120 xValues MR,Meas 121 xValues MR,Meas 122 xValues MR,Meas 123 xValues MR,Meas 124 xValues MR,Meas 125 xValues MR,Meas 126 xValues MR,Meas 127 xValues MR,Meas 128 xValues MR
0.36096375592488034,0.36127648938536744,0.3606577341069859,0.3594410250345212,0.35848818605911864,0.35763439491738197,0.3567102623302457,0.35594939556380684,0.356151140946491,0.3563776955977117,0.3564893781215086,0.35676384295882513,0.3570317818552858,0.3573080904205839,0.3577495091523663,0.35797119108169917,0.35871658470630385,0.35915140675856566,0.3587519218107664,0.35816374228902215,0.35772122759694447,0.3573016557927952,0.3573114169020472,0.3572827125201389,0.35757091883641057,0.357761015270024,0.35745544263604595,0.357460711600134,0.3576359642792441,0.3578537618092447,0.3580909714263798,0.35809239686916206,0.35791603622939794,0.35766127024022465,0.35722136109019487,0.3572775264373658,0.3575014305658927,0.3576631842165292,0.3579874077635985,0.35832601750722237,0.35824945043664147,0.35787820531860004,0.35756725966902647,0.3573545950242996,0.3574302533390416,0.35772864544334154,0.3579464274178747,0.3582298783957504,0.3580476448756804,0.35759468912665937,0.3573505549336552,0.3572603050641449,0.3573885513530044,0.358056352381707,0.35839373340773933,0.35855385911551096,0.3581906475920061,0.35744227621350355,0.3570083732608808,0.3571363210019405,0.3574946770050301,0.3579042828720393,0.3582277214486901,0.35833666430118594,0.35826865440960215,0.3577443424057223,0.3574734155434013,0.35742216908255203,0.3575128518222096,0.35783480637068155,0.35824859877889137,0.3583790561453494,0.35790184421890775,0.35742790530937396,0.35730187919469836,0.3573182653134035,0.35779301440766964,0.35799550969156124,0.35811067911548544,0.35823877722530856,0.3579512534684454,0.3574816856512469,0.3570871389572254,0.3570859498131269,0.3576536701471222,0.35819950340248174,0.3584465032144879,0.35845102721783295,0.3581327608519802,0.3576394713544026,0.35725684396779706,0.3571941817600944,0.35751549362151214,0.3579560473449499,0.3580916939624985,0.3584599738953634,0.3579729556662333,0.35742974915610387,0.3571807568703706,0.3573407688111741,0.3576806120861079,0.3578456198978448,0.35827541415293623,0.3584239559668568,0.35799775225982194,0.35777798479952594,0.35731960563112714,0.3570650054598017,0.3571651344983027,0.35753077489840057,0.3581038016585052,0.35855471010971507,0.35839412071733195,0.35810456069403285,0.357670354014477,0.35709922559582824,0.35740038377995115,0.35751733203956954,0.3578916038252998,0.3581996582909218,0.35829835923637143,0.3580972638513433,0.35785102894436105,0.35731708209079355,0.35725296569332865,0.3574306028572878,0.3578024749083207,0.358314372697566
0.45775950257086695,0.45815609838127747,0.4573714181916576,0.4558284374057949,0.45462008590719966,0.45353734282863384,0.45236539559999,0.4514004954214795,0.45165634068158544,0.4519436480434623,0.4520852792618325,0.45243334436626736,0.45277313353886434,0.453123536783874,0.45368332600306704,0.4539644539779252,0.4549097317494961,0.4554611553289638,0.4549545448230958,0.4542086395600974,0.4536474604887894,0.45311537665154095,0.4531277552918958,0.4530913535663256,0.45345684505351463,0.4536979175918597,0.4533104028493597,0.453317084734564,0.453539333029294,0.45381553496746035,0.45411635452222854,0.4541181622105857,0.4538945088453755,0.4535714250161498,0.453013550186922,0.45308477678782216,0.4533687228649994,0.4535738522427805,0.453985019312028,0.45441443036857504,0.4543173311347403,0.4538465332283659,0.4534522046467866,0.4531825120242264,0.45327845881099693,0.4536568674988316,0.45393304971018905,0.45429251067131277,0.45406140955899965,0.45348698956542655,0.4531773885461669,0.45306293734519176,0.4532255740543662,0.45407245206274677,0.45450030490979426,0.45470336979687836,0.45424275976720485,0.45329370572967737,0.45274344771485897,0.45290570581789896,0.4533601582747593,0.45387960371728525,0.4542897753190865,0.45442793219813205,0.45434168482944115,0.45367677374585325,0.45333319535690564,0.45326820668687484,0.45338320683610334,0.4537914964539385,0.45431625109714197,0.454481691804682,0.4538765111169172,0.453275481135607,0.45311565996071645,0.45313644016766075,0.4537384975921809,0.4539952938463911,0.45414134700918535,0.4543037958037538,0.4539391699105481,0.45334368317013196,0.45284333515615066,0.4528418271321397,0.4535617868882741,0.45425399034460123,0.4545672254249193,0.45457296258131485,0.4541693501661445,0.4535437805588692,0.45305854812406765,0.45297908246980967,0.45338655705815406,0.4539452493090696,0.45411727081304415,0.45458430839260133,0.45396669175201004,0.45327781942677353,0.4529620575725973,0.45316497818505586,0.4535959535556638,0.4538052097277342,0.45435025726003936,0.4545386319257368,0.45399813777992915,0.4537194376565647,0.45313813990389296,0.452815266358094,0.4529422459179661,0.4534059361498004,0.4541326252989456,0.4547044489929948,0.45450079608001154,0.45413358787682184,0.45358294468790344,0.452858662937912,0.453240579455281,0.45338888846489966,0.45386352466770397,0.4542541867677992,0.454379355278351,0.45412433431874266,0.4538120692597564,0.45313493965303986,0.45305362985467806,0.45327890205577126,0.4537504950129773,0.45439966289625044
0.5805119376354699,0.5810148842724409,0.5800197848485248,0.5780630395254787,0.5765306574212193,0.5751575667940022,0.5736713511006398,0.5724477040346454,0.572772156562326,0.5731365080447166,0.5733161189813416,0.5737575209556621,0.5741884277306478,0.5746327948395159,0.5753426967038707,0.5756992117395868,0.5768979744691348,0.5775972673702694,0.5769548045819793,0.576008877939094,0.5752972135209533,0.5746224464923917,0.5746381445793944,0.5745919813951779,0.5750554827976081,0.5753612011618571,0.5748697707649618,0.5748782444593477,0.575160090685336,0.5755103587221614,0.5758918458166649,0.5758941382533372,0.5756105101742528,0.5752007884346292,0.5744933143215759,0.5745836409928248,0.5749437298310037,0.5752038665444807,0.5757252918578173,0.576269853452013,0.5761467161625416,0.5755496694527972,0.5750495980229918,0.5747075848348239,0.5748292606379154,0.5753091431075513,0.5756593861276418,0.5761152398627895,0.5758221668544845,0.575093710838579,0.5747010874488406,0.5745559451021068,0.5747621943457453,0.5758361705075176,0.5763787560439564,0.5766362746545038,0.5760521477946169,0.5748485961585468,0.5741507813789787,0.5743565504897536,0.5749328685668521,0.5755916080985125,0.5761117710006203,0.5762869759217678,0.5761776005252254,0.5753343873984174,0.5748986752937477,0.5748162593120979,0.574962097812625,0.5754798740593984,0.5761453465028941,0.5763551516629366,0.5755876861888156,0.57482548447139,0.5746228057735371,0.5746491583847444,0.5754126630637585,0.5757383216033887,0.5759235402696431,0.5761295512076398,0.5756671475162076,0.5749119755108778,0.5742774545594675,0.5742755421449013,0.5751885657538179,0.5760663899549839,0.5764636219127907,0.5764708975406192,0.5759590527315691,0.575165730861011,0.5745503788708323,0.5744496037680333,0.5749663464276363,0.5756748571615466,0.5758930078193186,0.5764852858359074,0.5757020495934438,0.5748284497969119,0.5744280134875185,0.5746853491348681,0.5752318945283764,0.5754972646741158,0.5761884717321996,0.5764273608029261,0.5757419281639503,0.5753884920305115,0.5746513139209334,0.5742418588541781,0.5744028891548654,0.5749909222015483,0.575912479752314,0.5766376432470182,0.5763793789260002,0.575913700454331,0.5752153972126733,0.5742968926273613,0.5747812235833932,0.5749693030226162,0.5755712173034,0.5760666390508751,0.5762253726526535,0.575901965469256,0.5755059636529533,0.5746472554932803,0.5745441417221174,0.5748298227428664,0.57542787770366,0.5762511259457023
0.736181576221492,0.7368193926451624,0.7355574481184407,0.7330759834614835,0.7311326789405082,0.729391381377607,0.7275066232170752,0.7259548438868311,0.7263663013569563,0.7268283570550657,0.727056132323512,0.7276159003147201,0.7281623587219418,0.7287258869759171,0.7296261555829539,0.7300782734188233,0.7315984954479323,0.7324853102002605,0.7316705650805072,0.7304709794702859,0.7295684756643839,0.728712763623918,0.7287326712979625,0.7286741290294635,0.7292619226145737,0.7296496221822852,0.7290264101848487,0.7290371561786603,0.7293945820737165,0.7298387777202356,0.730322564103137,0.7303254712778797,0.7299657857093597,0.7294461933004303,0.7285490034686329,0.7286635520711745,0.7291202020576505,0.7294500968338727,0.7301113471616737,0.7308019379777688,0.7306457802866387,0.7298886299864265,0.7292544597832831,0.7288207325993433,0.7289750368930203,0.7295836042798283,0.730027768201144,0.730605863326344,0.730234200083585,0.7293104018578643,0.7288124928792887,0.7286284292715184,0.7288899861550764,0.7302519589455384,0.7309400438057353,0.7312666184105425,0.7305258525372749,0.7289995574121219,0.7281146171533125,0.7283755651519446,0.729106428245185,0.7299418148674007,0.7306014642567404,0.7308236519959581,0.7306849465764721,0.7296156180604855,0.7290630657300357,0.7289585491415844,0.7291434955832187,0.7298001183135491,0.7306440433401044,0.7309101096918983,0.7299368412613897,0.7289702481125587,0.7287132192496215,0.7287466385569576,0.7297148840685633,0.7301278709538831,0.7303627577164606,0.7306240123905178,0.7300376108777501,0.7290799325232507,0.7282752589172996,0.7282728336711012,0.7294306929948517,0.730543913864507,0.7310476672412503,0.73105689389589,0.7304077931731002,0.7294017347146001,0.7286213704039092,0.7284935715263795,0.7291488835035921,0.7300473879357049,0.7303240377075365,0.7310751405454724,0.730081872269407,0.7289740086175116,0.7284661916127032,0.7287925341910411,0.72948564078056,0.7298221723822497,0.7306987329980197,0.7310016823798118,0.7301324446469751,0.72968423134947,0.7287493721200876,0.7282301178948195,0.7284343299581619,0.7291800494982985,0.7303487312192376,0.7312683540037821,0.7309408337193531,0.7303502792637767,0.7294647195572563,0.7282999094826591,0.7289141182585833,0.7291526329368274,0.7299159560922177,0.7305442297577623,0.7307455292411675,0.7303353974340514,0.7298332040726198,0.7287442253875696,0.7286134607061504,0.7289757497316065,0.7297341786547006,0.7307781885176448
0.9335954310390191,0.934404283797922,0.9328039372496981,0.9296570450415143,0.9271926255552077,0.9249843830491296,0.9225942096678323,0.9206263064500795,0.9211481000219146,0.921734060201541,0.9220229155013662,0.9227327904234147,0.9234257866742221,0.9241404302080538,0.925282114115102,0.9258554715034046,0.9277833550397268,0.9289079773172917,0.9278747508065618,0.9263534852913463,0.9252089667963168,0.924123787708619,0.9241490338084003,0.9240747928926282,0.9248202087291252,0.9253118734986907,0.9245215414771238,0.9245351691079265,0.9249884420413138,0.9255517528323908,0.9261652709796308,0.9261689577399962,0.9257128191809405,0.925053893292753,0.9239161137628173,0.9240613796257767,0.9246404845025195,0.9250588435945597,0.9258974142743321,0.9267731933639599,0.9265751605529393,0.9256149734418789,0.9248107446710442,0.9242607095569874,0.924456391964996,0.9252281522890173,0.9257914228474862,0.9265245394929239,0.9260532113362131,0.9248816881270051,0.924250260280281,0.9240168383246312,0.9243485340900971,0.9260757324001947,0.9269483335388214,0.9273624821249709,0.9264230730755053,0.9244874878866263,0.9233652427652429,0.9236961663676945,0.9246230171156667,0.92568242033743,0.9265189607723809,0.926800730195668,0.9266248296433108,0.925268750859149,0.9245680265435994,0.924435482871498,0.9246700244010251,0.9255027265505399,0.92657295782823,0.926910372317279,0.925676113013262,0.924450319029047,0.9241243655145418,0.9241667465162474,0.9253946359594997,0.9259183690732682,0.926216242879727,0.9265475553954371,0.9258039049282736,0.9245894163224126,0.9235689620944634,0.9235658864962102,0.9250342364377933,0.9264459777136096,0.9270848171875773,0.9270965180544473,0.9262733550079186,0.9249975127285797,0.924007886556805,0.9238458172358557,0.924676857141759,0.9258163037941655,0.9261671397445916,0.927119657710793,0.9258600354188441,0.9244550879479602,0.923811095146719,0.924224949486369,0.9251039189771829,0.9255306946204288,0.9266423130204869,0.9270265010629654,0.9259241692441929,0.9253557634320977,0.9241702131094508,0.9235117160919811,0.9237706894967191,0.9247163805843465,0.9261984550483768,0.927364683133487,0.9269493352750349,0.9262004182152849,0.9250773875355943,0.923600222935451,0.9243791374389217,0.9246816120199719,0.9256496272940519,0.9264463783165444,0.9267016581062698,0.926181545686162,0.9255446845599474,0.924163686233312,0.9239978558009061,0.9244572959577996,0.9254191045662175,0.9267430752678574
1.183947665808496,1.1849734199028794,1.1829439256516645,1.1789531652424325,1.1758278889167564,1.1730274857938527,1.1699963653517624,1.167500750716414,1.1681624680522846,1.1689055588642792,1.169271873379769,1.1701721078164777,1.1710509374104106,1.171957219206181,1.1734050561941325,1.1741321646599479,1.1765770279667862,1.1780032280917776,1.1766929323523598,1.1747637254433139,1.173312293746442,1.1719361138668616,1.171968129941398,1.1718739806385912,1.172819286614109,1.1734427958312004,1.1724405289808728,1.1724578109866999,1.173032633242268,1.1737470010230509,1.174525039726119,1.1745297151253165,1.1739512588000984,1.1731156358510957,1.1716727502350286,1.171856970480388,1.1725913676767354,1.173121913622038,1.1741853547721592,1.1752959821107858,1.1750448449730424,1.1738271748226925,1.1728072846814714,1.1721097525730768,1.172357909025539,1.1733366240061507,1.1740509407655801,1.174980649408397,1.1743829302546662,1.1728972522801728,1.172096501226343,1.1718004850180883,1.1722211280656283,1.1744114905498926,1.175518087740615,1.1760432940939964,1.1748519738343028,1.1723973436056647,1.1709741580932334,1.1713938219151174,1.172569216248821,1.1739127082260263,1.1749735747024317,1.1753309031981654,1.1751078332885945,1.1733881094577119,1.1724994794471228,1.1723313929655648,1.1726288289717688,1.1736848278910594,1.1750420515673645,1.175469946867018,1.1739047095346469,1.1723502075757435,1.1719368466167774,1.1719905924753966,1.1735477518100255,1.1742119287939068,1.1745896802118523,1.1750098372376763,1.1740667700315783,1.172526605092618,1.1712325066415357,1.1712286062932138,1.1730907078289856,1.1748810205625946,1.1756911707399456,1.1757060093023013,1.1746621074845378,1.1730441363180744,1.1717891327510672,1.1715836030453106,1.1726374939750175,1.1740824937678385,1.1745274096176586,1.175735354071146,1.1741379524314512,1.1723562553242948,1.171539569907381,1.1720644031093475,1.1731790763846952,1.1737202958571198,1.1751300049947853,1.175617216608083,1.1742192843342183,1.1734984552554886,1.1719949886675747,1.1711599095949325,1.1714883291092661,1.172687615993657,1.1745671224092895,1.176046085323268,1.1755193581016432,1.1745696120175302,1.1731454302920785,1.1712721503656671,1.1722599379850027,1.1726435239177255,1.1738711214252864,1.174881528590905,1.1752052640132573,1.1745456786454718,1.1737380373280901,1.1719867115493363,1.1717764121553593,1.1723590554323595,1.1735787818995547,1.1752577875691312
1.501434298130283,1.5027351177722585,1.5001613956689666,1.4951004755564634,1.4911371271737457,1.4875857697795423,1.4837418260606192,1.4805769890356064,1.4814161520598141,1.4823585096183236,1.4828230547948906,1.4839646955098202,1.4850791914733232,1.4862285012031682,1.4880645892116087,1.4889866786084323,1.4920871548618488,1.493895803880298,1.4922341400917114,1.4897875983187239,1.4879469516465682,1.4862017362698499,1.4862423377540104,1.486122941435692,1.4873217400438221,1.488112449085089,1.4868414150111855,1.486863331348401,1.4875922975643605,1.4884982297423799,1.4894849067955935,1.4894908359467844,1.4887572611514326,1.487697558098527,1.4858677492186196,1.486101369844582,1.4870327025131538,1.4877055193124227,1.4890541321463733,1.490462584586301,1.4901441026778255,1.4885999028957377,1.487306519680772,1.486421937818046,1.4867366397426236,1.48797780629282,1.488883673767633,1.4900626924725182,1.4893046893411483,1.4874206129319452,1.4864051329988321,1.4860297372776266,1.4865631796898935,1.4893409083464777,1.4907442499166734,1.4914102952625412,1.4898995113405678,1.4867866490739845,1.4849818230646292,1.4855140236627284,1.4870046109728061,1.488708372880611,1.4900537206180249,1.4905068700896507,1.4902239818989114,1.4880430980494248,1.4869161735959395,1.4867030131533356,1.4870802094045812,1.4884193843039453,1.4901405601943065,1.490683199617874,1.4886982292653785,1.4867268730770842,1.4862026655135043,1.4862708238264464,1.4882455499906042,1.4890878322404257,1.4895668812317369,1.4900997072910218,1.4889037477992564,1.4869505732368031,1.4853094501908068,1.4853045039276278,1.487665945394299,1.4899363472205354,1.49096374673999,1.4909825644015298,1.4896587305545326,1.4876068852974575,1.4860153407941001,1.4857546963767672,1.4870911980094383,1.4889236880023562,1.4894879121956996,1.4910197782444101,1.4889940184249595,1.4867345425859348,1.485698855341347,1.4863644274717602,1.4877780108041565,1.488464363336605,1.4902520991553445,1.4908699611164582,1.48909716023762,1.4881830341042193,1.4862763988986458,1.4852173855676305,1.485633873844297,1.48715476071584,1.489538274343581,1.4914138349860302,1.4907458609368847,1.4895414315635402,1.4877353421973323,1.485359724750093,1.4866123968518838,1.487098844937642,1.4886556341905628,1.4899369914813856,1.4903475395830261,1.4895110802340719,1.4884868623488363,1.48626590219379,1.4859992090517606,1.486738093569148,1.4882849010886625,1.4904141478213178
1.9040577258989357,1.9057073723019713,1.902443482925531,1.8960254304990156,1.8909992737647912,1.8864955871950346,1.8816208545843234,1.8776073373786815,1.8786715296923386,1.8798665891045778,1.8804557063463865,1.881903488527844,1.8833168468429125,1.8847743545562285,1.8871028064653494,1.8882721626217782,1.8922040601224783,1.8944977150238658,1.89239046079473,1.8892878563248623,1.886953623304388,1.8847404123596694,1.8847919015055448,1.8846404879654244,1.8861607554552835,1.8871635004044545,1.8855516268437464,1.8855794202485263,1.8865038654654405,1.8876527316961147,1.8889039952835245,1.8889115143911852,1.8879812247618928,1.8866373525807683,1.884316863606296,1.8846131317535912,1.8857942098501717,1.8866474486674532,1.8883577044468287,1.8901438463733489,1.8897399606094847,1.8877816694414482,1.886141453611778,1.885019662979973,1.8854187551224617,1.8869927519080498,1.8881415360847573,1.8896367195082424,1.8886754508597656,1.886286142018483,1.884998351793798,1.8845222902544279,1.8851987801598897,1.8887213823247706,1.8905010428547941,1.8913456943911136,1.8894297798536746,1.8854821749163637,1.8831933681991495,1.8838682832865434,1.885758585304697,1.8879192266512332,1.8896253417683804,1.8902000074420704,1.8898412601789942,1.8870755522501996,1.8856464326311562,1.885376111253723,1.885854456151837,1.8875527431275905,1.8897354681764018,1.8904236213564027,1.8879063629322042,1.8854063694356555,1.8847415907885634,1.884828026380519,1.8873322935429795,1.8884004415313114,1.8890079519192955,1.8896836601910496,1.8881669931527425,1.8856900568523665,1.8836088515550242,1.8836025789058433,1.8865972626389063,1.8894764936139303,1.8907793997717546,1.8908032635624532,1.8891244314834734,1.8865223650334477,1.884504033221324,1.8841734946042474,1.885868391452237,1.8881922805048534,1.8889078066093339,1.8908504566398558,1.8882814706776703,1.8854160955939023,1.8841026792811622,1.8849467307049468,1.8867393794199807,1.8876097837018906,1.8898769173365597,1.8906604646699747,1.8884122709168176,1.8872530134462009,1.8848350964596476,1.883492098955687,1.8840202723975223,1.8859489990834557,1.888971673830754,1.8913501833240394,1.8905030858849043,1.8889756776883075,1.8866852688334714,1.8836726077001609,1.8852611953569125,1.8858780889746285,1.8878523455959884,1.889477310639258,1.8899979509934548,1.8889371873704577,1.8876383160313555,1.8848217849667623,1.8844835756037834,1.8854205988059511,1.8873821970002096,1.8900824208439742
2.414648332110105,2.416740346381248,2.4126012150241394,2.404462102760742,2.39808813583204,2.39237674425179,2.386194807219193,2.3811050284300954,2.382454593708639,2.3839701193028926,2.384717213755966,2.3865532320563383,2.388345595413674,2.390193947236797,2.3931467949589442,2.3946297247327406,2.3996159967417006,2.4025247163181813,2.3998523824700504,2.395917786051853,2.392957606960127,2.3901509031277897,2.390216199562093,2.3900241830874154,2.39195212429887,2.393223764536513,2.3911796522430695,2.3912148987051816,2.392387242416607,2.393844187702447,2.3954309891388075,2.395440524564401,2.39426076920762,2.3925565253306704,2.389613775877397,2.389989491055563,2.3914872861156646,2.3925693287759353,2.3947382053855986,2.3970033177113015,2.3964911262620547,2.3940077012910743,2.3919276464883534,2.390505037372453,2.391011149746627,2.393007228259043,2.3944640694873898,2.396360200109171,2.395141158424047,2.392111134423186,2.390478011395534,2.3898742895721954,2.390732186472953,2.3951994068341955,2.3974562997172697,2.3985274523381417,2.396097767681334,2.391091576142048,2.3881890048349548,2.3890449046156834,2.3914421085203936,2.394182145732889,2.3963457713236322,2.397074538887568,2.396619590243599,2.3931122322751244,2.391299881075068,2.3909570705319454,2.3915636880176936,2.39371738627887,2.3964854291416873,2.3973581169314135,2.3941658324891906,2.3909954427238924,2.390152397563239,2.3902620116548245,2.3934378211088885,2.3947924028126835,2.39556282270339,2.396419728368166,2.394496353102489,2.3913552035327608,2.3887159038772663,2.388707949159467,2.3925056849018667,2.3961570081664068,2.397809300603812,2.397839563689655,2.395710537334906,2.3924107028140655,2.389851136747607,2.3894319611577255,2.3915813601971716,2.394528421490841,2.395435822506716,2.397899412025179,2.394641528829502,2.391007777041003,2.389342156053894,2.3904125476365308,2.392685911605983,2.393789722808232,2.396664809196193,2.3976584719596823,2.3948074043568037,2.3933372813243787,2.390270977640752,2.3885678429936994,2.389237651005844,2.3916835835067016,2.395516816311463,2.3985331450197527,2.3974588906047103,2.395521893840275,2.392617290767609,2.3887967568196022,2.390811338879595,2.391593658199459,2.3940973299070345,2.3961580442845967,2.3968182991423093,2.3954730819893872,2.3938259063444853,2.390254096548516,2.389825193231609,2.3910134878308154,2.3935011066375402,2.3969254203607977
3.062158597215945,3.064811604447139,3.0595625267650486,3.0492408363310264,3.0411576312657003,3.033914677251669,3.026074996673723,3.0196203466653952,3.02133181034532,3.0232537381333255,3.0242011728682265,3.0265295364433134,3.0288025385989545,3.0311465430448976,3.034891224172332,3.0367718152693923,3.0430952021979354,3.0467839218096344,3.043394976943889,3.038405282134778,3.0346513036632605,3.03109195626027,3.031174762536866,3.0309312550699925,3.0333761915342703,3.034988833853436,3.032396573957945,3.032441272084601,3.0339279905964007,3.0357756292249243,3.03778794613079,3.037800038568878,3.0363039209105263,3.0341426682882893,3.0304107933738504,3.0308872600491945,3.0327867026964594,3.0341589050957243,3.0369093860118324,3.0397819091405935,3.03913236882084,3.035982990493445,3.033345149772653,3.0315410548753534,3.032182885959874,3.0347142313720536,3.0365617380391057,3.038966333610113,3.0374203946314107,3.033577841692905,3.031506781632965,3.030741166223433,3.0318291161063398,3.0374942628910406,3.040356362457673,3.0417147545528342,3.0386335275014957,3.0322848794364843,3.0286039568094276,3.0296893740261135,3.0327294103115103,3.0362042138244516,3.038948035612389,3.0398722289334628,3.039295281606229,3.0348473931854363,3.032549043262333,3.0321143049040056,3.0328835924745823,3.0356148248277863,3.0391251439649962,3.0402318510504376,3.0361835260336973,3.0321629669538375,3.031093851442396,3.0312328595656335,3.035260291673887,3.036978116979853,3.0379551320840488,3.039041824921885,3.0366026788039417,3.0326192009483157,3.029272148699246,3.029262060850356,3.0340781945286626,3.0387086538701085,3.0408040237941814,3.040842402206167,3.038142457759103,3.033957742116246,3.030711804754966,3.0301802233568678,3.0329060036123034,3.036643346626988,3.0377940756109707,3.040918299425948,3.036786784743787,3.032178608832069,3.030066336184514,3.031423763162005,3.0343067506890438,3.035706559065991,3.0393526264388497,3.040612749055253,3.036997141326665,3.0351327912170274,3.031244229863546,3.0290843839214534,3.029933807142051,3.0330356390469757,3.037896788652961,3.0417219737796275,3.040359648115524,3.037903227768048,3.034219728538704,3.0293746831052677,3.031929493962305,3.0329215994375556,3.036096653851073,3.0387099678329665,3.039547276132487,3.0378413265682522,3.035752445551879,3.031222821950421,3.0306789042453968,3.0321858510229447,3.035340547801897,3.039683122895668
3.883304757339491,3.886669193006383,3.8800125265773353,3.866922979353143,3.8566721880605983,3.8474869689130826,3.8375450054523923,3.8293594813234035,3.831529889824227,3.833967200331008,3.8351686984561066,3.838121434266777,3.8410039629811514,3.843976533906913,3.848725385925912,3.8511102749256088,3.8591293365654713,3.863807220470513,3.859509498683184,3.8531817710444165,3.848421128512496,3.8439073091709295,3.8440123207167507,3.8437035144696097,3.8468040832682844,3.8488491705461274,3.8455617721750657,3.8456184565179488,3.847503852354384,3.8498469523762164,3.8523988906791273,3.8524142258163723,3.8505169103652723,3.847776097855634,3.8430434861541336,3.843647721776925,3.8460565175444352,3.847796688713212,3.851284736535492,3.85492755331893,3.8541038327526347,3.850109919487478,3.8467647173710793,3.8444768377348826,3.845290781763188,3.8485009308686333,3.8508438635423046,3.8538932736639295,3.85193277684446,3.8470598077827027,3.8444333738054377,3.843462451540069,3.844842145250212,3.852026453561368,3.8556560516080487,3.8573787091118987,3.853471222518035,3.845420125734234,3.840752129647407,3.8421286115334485,3.8459838616763706,3.850390465901538,3.8538700688888157,3.8550420931999305,3.8543104321087585,3.8486698012543394,3.8457551275341304,3.8452038100626496,3.8461793892130234,3.849643026792161,3.8540946704848493,3.8554981513149356,3.8503642304882817,3.8452655212913838,3.8439097125636774,3.844085997001318,3.8491934222927653,3.851371898348513,3.8526109090926215,3.8539890086694277,3.850895782952031,3.8458440986527354,3.841599503374851,3.8415867103759442,3.8476943348608277,3.8535664947174895,3.8562237574738782,3.8562724274121303,3.852848467880652,3.847541582019548,3.843425216522169,3.842751086653773,3.846207810104681,3.8509473562281022,3.8524066638361307,3.8563686771736254,3.8511292586030654,3.8452853576839874,3.8426066595824246,3.8443280931633708,3.847984180470305,3.849759360415101,3.8543831544888225,3.855981190643958,3.851396024249943,3.8490317314087155,3.8441004163498182,3.8413613877346204,3.8424385916510153,3.846372208480598,3.8525369203306714,3.8573878642411517,3.8556602183454527,3.8525450861540462,3.8478738225251887,3.8417295333305357,3.84496944035699,3.846227588094773,3.850254062726111,3.853568161031645,3.854630001298783,3.8524665855747915,3.8498175517867397,3.844073267706715,3.8433834934365505,3.845294541935355,3.849295199844062,3.8548022766284182
