Meas 1 yValues MR,Meas 2 yValues MR,Meas 3 yValues MR,Meas 4 yValues MR,Meas 5 yValues MR,Meas 6 yValues MR,Meas 7 yValues MR,Meas 8 yValues MR,Meas 9 yValues MR,Meas 10 yValues MR,Meas 11 yValues MR,Meas 12 yValues MR,Meas 13 yValues MR,Meas 14 yValues MR,Meas 15 yValues MR,Meas 16 yValues MR,Meas 17 yValues MR,Meas 18 yValues MR,Meas 19 yValues MR,Meas 20 yValues MR,Meas 21 yValues MR,Meas 22 yValues MR,Meas 23 yValues MR,Meas 24 yValues MR,Meas 25 yValues MR,Meas 26 yValues MR,Meas 27 yValues MR,Meas 28 yValues MR,Meas 29 yValues MR,Meas 30 yValues MR,Meas 31 yValues MR,Meas 32 yValues MR,Meas 33 yValues MR,Meas 34 yValues MR,Meas 35 yValues MR,Meas 36 yValues MR,Meas 37 yValues MR,Meas 38 yValues MR,Meas 39 yValues MR,Meas 40 yValues MR,Meas 41 yValues MR,Meas 42 yValues MR,Meas 43 yValues MR,Meas 44 yValues MR,Meas 45 yValues MR,Meas 46 yValues MR,Meas 47 yValues MR,Meas 48 yValues MR,Meas 49 yValues MR,Meas 50 yValues MR,Meas 51 yValues MR,Meas 52 yValues MR,Meas 53 yValues MR,Meas 54 yValues MR,Meas 55 yValues MR,Meas 56 yValues MR,Meas 57 yValues MR,Meas 58 yValues MR,Meas 59 yValues MR,Meas 60 yValues MR,Meas 61 yValues MR,Meas 62 yValues MR,Meas 63 yValues MR,Meas 64 yValues MR,Meas 65 yValues MR,Meas 66 yValues MR,Meas 67 yValues MR,Meas 68 yValues MR,Meas 69 yValues MR,Meas 70 yValues MR,Meas 71 yValues MR,Meas 72 yValues MR,Meas 73 yValues MR,Meas 74 yValues MR,Meas 75 yValues MR,Meas 76 yValues MR,Meas 77 yValues MR,Meas 78 yValues MR,Meas 79 yValues MR,Meas 80 yValues MR,Meas 81 yValues MR,Meas 82 yValues MR,Meas 83 yValues MR,Meas 84 yValues MR,Meas 85 yValues MR,Meas 86 yValues MR,Meas 87 yValues MR,Meas 88 yValues MR,Meas 89 yValues MR,Meas 90 yValues MR,Meas 91 yValues MR,Meas 92 yValues MR,Meas 93 yValues MR,Meas 94 yValues MR,Meas 95 yValues MR,Meas 96 yValues MR,Meas 97 yValues MR,Meas 98 yValues MR,Meas 99 yValues MR,Meas 100 yValues MR,Meas 101 yValues MR,Meas 102 yValues MR,Meas 103 yValues MR,Meas 104 yValues MR,Meas 105 yValues MR,Meas 106 yValues MR,Meas 107 yValues MR,Meas 108 yValues MR,Meas 109 yValues MR,Meas 110 yValues MR,Meas 111 yValues MR,Meas 112 yValues MR,Meas 113 yValues MR,Meas 114 yValues MR,Meas 115 yValues MR,Meas 116 yValues MR,Meas 117 yValues MR,Meas 118 yValues MR,Meas 119 yValues MR,Meas 120 yValues MR,Meas 121 yValues MR,Meas 122 yValues MR,Meas 123 yValues MR,Meas 124 yValues MR,Meas 125 yValues MR,Meas 126 yValues MR,Meas 127 yValues MR,Meas 128 yValues MR
0.0,0.0,0.0,33.462596171707034,0.0,0.0,0.0,10.99325613073754,26.74839891468519,0.0,0.0032925288678793243,14.612481144172039,16.244406272700594,10.217719419783505,37.72521423768056,0.0,29.085865606856807,91.17870656034917,0.0,50.131257924283815,28.68447192593576,16.970661658753535,0.0,25.529288073800892,30.081702334517473,35.51646447798488,0.0,22.719726387117642,0.0,0.0,0.0,27.190398815671017,45.2628168232193,0.0,0.0,5.275369636713931,73.5889053270486,50.646074833885514,17.94920252390552,0.0,23.171217415179605,18.443530124867895,11.335287052261275,0.5622053921861199,31.488658812121635,0.0,11.234628944130474,0.29450528222182387,26.530637137583227,0.0,31.56746007621451,0.0,7.860238773639681,34.695859521965204,30.54179044857226,0.0,30.697693406861543,36.210091317656605,31.478362023200877,0.0,0.0,0.0,29.828664495852056,0.0,35.72257017441803,0.0,0.0,3.36099997651375,18.13775521231966,0.0,31.139189644421503,24.47477522950861,18.694081088978777,0.0,17.257174994165076,24.969010597798334,34.14065583403646,0.0,0.0,29.550573300980226,24.610622120537695,2.300542752945239,14.58636229809599,46.135516448047476,0.0,0.0,2.2841642213796334,34.055277363900956,43.925392070678775,0.0,0.0,26.473027400788148,7.361288277227672,0.0,0.0,46.79733110325449,0.0,0.0,0.0,0.0,0.0,3.0146944055089735,0.0,17.422683908580087,0.0,0.0,0.6795089660202912,0.8347387066560241,0.0,1.5006302306507622,1.3852405412234619,0.0,43.54618486373508,0.0,27.103376949257047,31.310707305679205,12.678696441158731,0.0,30.233354116203163,0.0,30.562061344586528,4.243953980757487,27.747490460286297,23.521180397343223,45.44862210072251,0.0,7.601979479283127,39.17506512881955
11.48159516712365,0.0,22.832454580676977,28.740844919119155,16.542614736755763,0.0,0.0,37.371853413611184,30.258950248641288,0.0,34.38634743522803,48.37594968112289,32.65510842990455,29.619359422152073,41.07506483222769,10.38892383215445,52.38279688127992,0.0,0.0,40.582121618757476,56.70231370020488,5.751225819217013,0.0,14.863282391906973,11.263954206552052,12.616038399567623,0.0,12.661764783333284,34.56599908344254,0.0,0.0,21.29690275600743,13.450469563285953,0.6030827686021673,33.94447359239925,32.97628731877316,0.0,0.0,30.867866114340146,0.0,9.71566537076108,0.0,34.670595719193976,37.75344093751675,12.322717777907434,0.0,41.330741872406364,31.467371923892465,36.94883999049152,82.6738818389725,38.46815709048115,0.0,38.08803805550191,42.94222379819689,33.72868660897627,26.1064300534993,29.693438919000318,44.990083724031685,34.18733435938798,0.0,38.32672908347989,51.513209393076686,22.3486716657314,32.643420623322186,0.7501611113149734,0.0,14.215873256400608,30.11212672304529,52.68542573844826,0.0,27.446112730197065,29.310595853161136,0.0,32.36532886882577,20.722462044031687,23.26133124111531,34.34695076356372,26.63214257903645,42.67185724694704,22.097169343060276,54.38897858723387,29.70351836578348,27.59182736475503,38.47996235562999,71.46364656107721,0.0,31.563619611712824,23.965127154613963,34.65516941601592,23.226737803551973,16.91214867816172,46.377660883639194,74.21774904963458,20.916540174429066,21.09860912427836,39.40282114804668,45.27667548264184,28.352606877085826,11.749254164998986,70.30619451454507,0.0,28.459111924073092,12.978097359899637,29.870971387455118,31.923372850053475,34.03757187140578,38.818524337505785,80.1638388402875,37.67753447412799,30.41773609740147,35.278476427226764,0.0,42.697113303094426,17.76324424593335,30.29786444310826,38.42063384656119,71.53354620416228,22.024904896500097,33.54166775594549,51.27968795055535,25.791439156885712,33.2906389986289,29.062237291519654,24.861593919078278,30.244260693005753,84.31328509053867,41.956033551141815,34.1987168380594
52.459596945577836,24.309393105667937,59.624650518257496,15.679209591043561,51.506801565776506,1.0103480781641947,57.62311241227214,30.64980194765796,21.463929748429823,51.850986740720685,36.293832912114055,26.643742936417517,25.33204738473883,26.28877357790203,17.142341284240835,59.76337142827679,14.23378674501746,0.0,0.0,7.466764697100311,0.0,1.5639155590278835,0.0,6.8115661918885895,1.9495587146446813,0.8481195856717638,0.0,6.053100198482913,54.437672808937094,0.0,0.0,11.315601907926307,0.0,1.7966731821562367,42.91642381923974,30.36462910123903,0.0,0.0,24.12855595521558,22.230002498637756,2.067773848639558,0.0,28.25714518316332,33.854315304264915,1.0303581977729528,0.0,29.168144751888526,31.32593044804886,22.351664211843524,15.309570631480419,20.32009493009155,15.005601352889576,30.167869531485778,18.861708081723464,20.165490077275376,35.47635634855879,18.332068496360048,16.60281611812789,20.498367106432273,11.389836853543548,36.44562495790548,40.39823775661291,12.703015372186696,32.140652955648385,0.0,61.0626223855236,35.78647076294954,33.327188976726646,23.05111092240483,25.83695396402359,17.571713405436512,21.382759677409286,0.0,40.015860147248524,17.070020238157213,17.24228385669282,17.04636160864553,40.662630282308214,35.54972659516552,12.52147500280068,18.742932775426787,29.763569993275354,25.178182587948417,11.865842236614384,24.710581665348663,71.24271504725267,30.337298506278774,10.984654786126177,14.777409576390214,37.9613385166895,36.70963858896174,22.00255343487052,14.740885996433763,38.62978812588466,34.70189751429328,9.841128803636236,36.21638388421784,34.08300055250204,51.89255779856213,1.708729290713235,64.36352015890905,28.33802154707511,44.733665315396905,0.4520745287964219,55.021312762020955,35.44119088680282,32.98450827658689,0.0,35.64859747097841,30.801535795312756,31.527481132640055,0.0,10.13340382059692,40.48013296156922,21.153084872393343,21.32441703556365,10.41316543084121,35.1966552071477,20.25505890760318,35.908182265137825,14.742538075036258,30.23198334130482,19.94674547545265,18.871418876713374,11.126045405066092,4.451394956183825,31.086496693827986,16.287236520885745
28.13670153383314,44.32465166289548,15.706001272360675,6.151677097426347,24.52343102777763,17.060391767142033,37.40533940694468,13.546452139847464,11.790009487379328,35.05485306809516,20.34046509363646,5.702322045493477,13.909879379263986,15.780058913542353,1.6963303643872447,26.482442543173356,0.0,0.0,0.0,0.0,0.0,0.3798486546085562,0.0,2.236608782780003,0.0,0.0,0.0,2.337418326566461,0.0,0.0,0.0,3.52016243683652,0.0,1.4169822643444363,16.864198451294104,17.697644976033583,0.0,0.0,13.402654804480802,46.51950408861494,0.0,0.0,14.547755584198761,17.43480338065084,0.0,0.0,11.517331980511154,19.25085088316043,8.572707877591192,0.0,6.122817684721164,52.74753639341018,14.052300239512013,1.0905422683298989,8.103283349206075,21.94627478784318,8.63917981052436,0.0,8.371913476355758,56.47345620393397,16.281957649701297,2.3821356902557835,5.828287420267531,19.244631807651118,0.0,36.54456859706201,29.007714521384905,19.859361705487686,0.0,57.29836036861898,9.670655330429632,10.754676012544547,0.0,18.557867679254574,9.872391414136397,10.268012452498816,2.6266133910579827,22.162110101960007,14.625628254883859,5.965493417209365,0.0,18.347612415328943,16.453553287296543,0.0,0.0,13.87673626418201,18.46667452467573,2.9259500185042167,3.3303886498353714,24.438791555816866,27.520757133529045,1.0354959401384183,0.0,25.104916742007344,24.376211130067347,0.0,10.123029073066311,21.226930735648462,24.37269193617347,0.0,15.975060369839293,17.38139504849741,26.457934505454862,0.0,9.561576815900851,18.862879066360403,16.428467326591633,0.0,17.180534537925883,19.219892531920888,17.00748359922201,0.0,0.0,26.09671049291288,11.336402656011574,6.384323874717598,0.0,23.59902697838272,8.626984138742415,7.510631977875991,4.97072952689729,17.31022004225195,10.260960626050926,10.825704029532956,2.4007794399799396,0.0,12.280277063615088,4.662600427158049
3.4828208289056075,20.089234562523366,0.0,1.6582876859820102,2.8907721947652676,9.816869338146802,0.0,2.530091389945707,4.95987763407551,6.426394833816263,5.975007035538601,0.0,5.807813889354387,7.409789888343786,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04500823132214362,0.0,0.3339239617801152,0.0,0.0,0.0,0.551784312452845,0.0,0.0,0.0,0.1286798542296934,0.0,0.4916450610754464,0.3803375550106208,7.6630583575150695,0.0,0.0,5.777879148907067,22.05548265018351,0.0,0.0,5.303404909792666,5.811847264302389,0.0,0.08277048674267516,2.4269841566317147,8.959680877812962,1.9908996539652788,0.0,0.7338999031557278,27.351331935099868,4.08364655976307,0.0,1.993162863289517,9.313825131271978,3.1931667989649943,0.0,2.0949882542372023,24.88729850078811,3.2052234217274713,0.0,2.0919843578366826,8.553073326103585,0.0,0.0,11.004223845244772,6.076491215985939,0.0,7.3414515610800795,4.2148448173281965,3.3576720177106965,0.0,3.428021293542848,3.748314950337036,4.461437423138466,0.0,4.769817822835319,2.377408113524203,2.4321250045501164,0.0,8.410120093361424,8.480164833593827,0.0,0.0,0.0,8.71857371260114,0.03911630843781705,0.0,9.417011903483774,12.534934640720733,0.0,0.0,8.544613728916488,11.297821100797712,0.0,0.9946294989617833,8.566379080169492,1.8967758166475726,0.0,0.0,7.729872973004687,6.04262091458553,0.0,0.0,6.148803605501862,5.6389716821654,0.0,3.808502756119266,8.845380208922567,6.649567386015227,0.0,0.0,9.674433344778693,4.759025774939952,0.3611830898339627,0.0,10.379997913822544,2.557948284977658,0.0,0.24300958307947015,7.596464578841303,3.8058316732908266,4.535063376298158,0.12973598408017092,0.0,2.279441376273766,0.48301271067067586
0.0,0.9566663108827168,0.0,0.23687912014779675,0.0,0.3250721071589466,0.0,0.0,1.339718914293846,0.0,0.0,0.0,1.5775454085757312,2.7669305284149446,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.40442372534844,0.0,0.0,1.8303361896716273,0.5361428568853034,0.0,0.0,1.244296664163109,0.9552809550538152,0.0,1.7332281879576033,0.0,3.240047680054432,0.10941715748734522,0.0,0.0,1.235710372949235,0.45596418762307833,0.0,0.09174477304150229,3.022633719011729,0.8672218857298072,0.0,0.07702651193806985,0.0,0.0,0.0,0.496254478646919,2.825970644395302,0.0,0.0,0.1514692051250213,0.0,0.0,0.0,1.0885213813147823,0.26999457604272664,0.0,0.0,0.6417219136269957,1.0742755106425765,0.0,0.0,0.0,0.8134445521045222,0.0,2.9261771017509917,3.4650020689118834,0.0,0.0,0.0,3.3260752896284447,0.0,0.0,1.879494407059965,3.261253345129486,0.0,0.0,0.7055326705432364,3.633335320232788,0.0,0.40375220428120595,1.904008499183172,0.0,0.0,0.0,2.4136137485987135,0.0,0.0,0.0,0.9454205248111528,1.185554856743621,0.0,0.0,2.9623578901368806,1.8375217109530144,0.0,0.0,1.8893956714924924,1.4160968148368736,0.0,0.0,3.091121001306706,0.37603780581419705,0.0,0.0,2.679337058681865,0.7841853221027076,1.132898817274166,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.051182973788228205,0.0,0.0,0.0,0.0,0.06953419691391928,0.0,0.0,0.0,0.08343222386038293,0.7581201343207707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4227980802770135,0.0,0.0,0.3136538477783864,0.0,0.0,0.0,0.08504597542332312,0.0,0.0,0.1965686993879993,0.0,0.8332481404879416,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8172365559805042,0.13820056240317855,0.0,0.0,0.0,0.0,0.0,0.024669684300398738,0.571073913746546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.200350586567847,0.0,0.694863353987579,1.0394159416242328,0.0,0.0,0.0,0.9766034944452262,0.0,0.0,0.0,0.055108394898250014,0.0,0.0,0.0,0.6668201954023025,0.0,0.5788366620725538,0.0,0.0,0.0,0.0,0.3927409215018716,0.0,0.0,0.0,0.0,0.03147036582476188,0.0,0.0,0.5770241476862704,0.2660836172639668,0.0,0.0,0.0,0.1916645059587568,0.0,0.0,0.4671331220278424,0.0,0.0,0.0,0.7487370932388061,0.0,0.0018288191696415148,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.1547076759355671,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10939420638936417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.026841826928761425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02605361114239647,0.10453218822084148,0.0693090710925731,0.0,0.11534881425399977,0.0,0.0,0.0,0.0,0.26525160845677737,0.0260406450305933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10587196327124121,0.0,0.0,0.0,0.0,0.0,0.0,0.0402854223556027,0.0,0.06200873045760937,0.16895216993795584,0.004946554651160102,0.0,0.28006955520001414,0.17403432820077955,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2573032670323032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1677895481256426,0.0,0.0,0.0,0.0,0.0,0.09084387224476748
0.0,0.0,0.0,0.23148455704861642,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10750149763465001,0.0,0.007351760900982149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.15788920888108673,0.0,0.0858309558723632,0.09252356119275851,0.08990018221813281,0.0,0.13314629837380343,0.0,47.43478400895351,0.0,0.0,0.08430077942001937,0.08735898714152066,0.0,0.0,0.0,0.0,0.0,0.0,0.24160607197354816,0.0,0.09583056088928193,0.0,0.03219959877033367,0.0,0.2057656792025232,0.01653081918630856,0.18351879474498956,0.0,0.23666023657056692,0.0,0.0,0.0,0.009720632595777387,0.17763583673385913,0.07238186434400867,0.0,0.0,0.0,0.0,0.0,0.05829613551996498,0.0,0.16667710589746268,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4085373190593785,0.0,0.0,0.0,0.0,0.0,0.0,0.043098742047761845,0.0,0.0008927608521638162,0.0,0.31244931565437845,0.0,0.7925416860863604,0.0,0.07285274005208633,0.06244054607195499,0.0,0.0,0.0,0.0,0.0,0.0,0.3068215719615893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07273307412281187,0.09322484380679824,0.0,0.0,0.0,0.033265055553378345,0.0,0.2831929542427118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06991858982453333,0.0,0.0,0.11665854170061256,0.0,0.0,0.2294782178366336
0.0,0.0,0.0,0.24151976886473084,0.0799586883935542,0.0,0.0,0.0,0.027530332661557785,0.0,0.0,0.2716208654910342,0.0,0.06007039521862165,0.0,0.0,0.0,0.0,0.0,0.042826332176341936,0.0,0.24705510526665656,0.0,0.1969645569333425,0.2504848780751262,0.2855559424626743,0.0,0.23914728765058704,0.0,52.5652159910465,0.0,0.20390958580457136,0.47524744243934586,0.20064995271338307,0.0,0.07334630805300418,0.0,0.0,0.04240441843069817,0.0,0.3789779616516986,0.1068721778251601,0.1798327166810113,0.08104433585159179,0.3834347141067856,0.0,0.271588130741006,0.08844373729233372,0.22008854043965906,0.0,0.24857985704473498,0.0,0.12776510432697058,0.0,0.11793085833699879,0.16438554108258865,0.12003935504892571,0.0,0.08746765022109884,0.0,0.13614312092754824,0.17251132334413358,0.11926909381311225,0.0015873325533134052,0.47541391613393674,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4600758740274569,0.05357487647167992,0.0,0.0,0.6352772545447924,0.0,0.0,0.08022094618121522,0.0950096548369691,0.06404579432007172,0.0,0.3937290469007852,0.003553050508229289,0.347950225854274,0.0,0.2279896551443733,0.2259840426960359,0.0,0.0,0.019990538147504122,0.21949812243380776,0.0,0.04504527124419081,0.4156050738377307,0.0,0.0,0.3771437961215554,0.0,0.0,0.026933803314298736,0.0,0.0,0.05622951794266177,0.2088135865854445,0.18043337108425062,0.0,0.0,0.06684011257312332,0.12611735695660317,0.0,0.39517207873476057,0.13999949423723912,0.003015962293903201,0.17502285677550986,0.0,0.04421393497844699,0.08621811399185546,0.20546050922927891,0.07739676577078677,0.10180108577582869,0.05415882100841897,0.09628760196924585,0.2252944982782353,0.0,0.09989666580748266,0.2662125484024453
0.16295592431619935,0.0,0.0,0.2180300143768144,0.30990201390357064,0.0,0.0,0.11389956910456613,0.15094612514105407,0.0,0.03193584058302137,0.2923196756317754,0.13154487945948717,0.12580395908811845,0.05739789268092798,0.0,0.223479272042747,0.0,0.0,0.42935712408437815,0.08337822326665648,0.27905052828891025,0.0,0.2449888430587034,0.3206079982693398,0.3570874705245618,0.0,0.27144654497616116,0.0,0.0,0.0,0.3429840655487251,0.5895369560656954,0.24800756196530474,0.0,0.1620144957350775,0.2578160541697977,0.48238104313797037,0.1429282940766834,0.0,0.3954681233224424,0.5881941536269493,0.20800681757256634,0.18567166895531362,0.5379405568178597,0.18394442337603087,0.2594178374682749,0.15904418210810634,0.20795260014915726,0.0,0.2083014656755744,0.0,0.22403172090035062,0.3457084960374865,0.1855777685511508,0.1475926263592863,0.1418185543500322,0.32861937209390935,0.17028013638099843,0.0,0.31226137793099884,0.48512138210923217,0.15028562930508774,0.06424884961591071,0.5248140734931859,0.0,0.0,0.0,1.1011935203441663,0.0,0.1426460699130392,0.06743537292930941,0.38728530328497424,0.26601766630713786,0.1333060877159501,0.016465300483845063,1.1098564007350555,0.0,0.21234050081266448,0.11094304320371763,0.4267528215493687,0.11637336885558397,0.03895166700808208,0.34099425704377095,0.46026911888084765,0.0,0.038810970568861514,0.2957402283271689,0.29205864524364294,0.10341941434099933,0.014143933813699001,0.4402808149639753,0.39687100435171413,0.0,0.11487678667617479,0.3642438502258337,0.10014384428881319,0.0453557782017555,0.39171208578135663,0.0,0.0,0.12134317007935863,0.21920765176971221,0.0,0.4987531480167182,0.2513058370530073,0.2122858237730438,0.0,0.0,0.16837464374619887,0.18347971450920839,0.0,0.3304817337360842,0.23086769342375438,0.08871170510480934,0.27336979267941264,0.3234687075107729,0.14620951443054805,0.15902236749503906,0.334148606620116,0.3123035717206644,0.14853827254509475,0.14996977361211355,0.21383449757133471,0.27617597050678444,0.0,0.20364102052955776,0.24355674000696048
0.4243674223263817,0.0,0.3748207001732256,0.19460460941050445,0.3809964778871896,0.0,0.0,0.34505892366264834,0.2379947556685066,0.12756384586975525,0.3311896985637098,0.25552854769886907,0.25564229453325643,0.18055059955200756,0.19948578791837154,0.025832523990163912,0.7957041102030403,0.6747573224566219,0.0,0.5405515747092691,0.656448802854516,0.28741134470761137,0.0,0.2570576297010668,0.33509560768041635,0.3561118149675565,0.0,0.2638575288403341,0.0823183353314686,0.0,0.0,0.3889759764602771,0.5402133067098221,0.2527851596850033,0.10064609296028364,0.21766719551245498,1.2409790485207124,0.8676293869691073,0.2227954115992069,0.0,0.36828625606111565,0.6869243474038073,0.21021395298314868,0.2382484041380377,0.5530000644080608,0.47232608991453934,0.23436752523103574,0.20716722870463114,0.1887301130609159,0.6912400394798107,0.1670080417566619,0.09202618504396161,0.26996600961333594,0.5538541386978266,0.22109298076617595,0.1309796900572123,0.15196746337393957,0.49891664691689447,0.2124835628568996,0.0,0.36737209531572285,0.5798789411259634,0.1653556505836117,0.11657299168991153,0.4491160226283745,0.13975196922987457,0.02772488693940098,0.054243102730819545,1.7126564744378352,0.3386630013488679,0.2888463009429961,0.19800236091097542,0.3064940291736519,0.36277182298532124,0.23430130014178752,0.15183033775964286,1.234847208654215,0.2972624152723582,0.37664885021854017,0.13599814075085784,0.4638862847287692,0.14556156198630024,0.09220157425678638,0.2697470428379666,0.5273874821822099,0.0,0.0868848978919295,0.30651408766254973,0.2930326373972808,0.1972055729784944,0.14623653983564522,0.5430297906817252,0.3946407322561982,0.13582158728302754,0.15612145468425906,0.28674720727773456,0.24878945575881264,0.18459865303951417,0.22808093360691256,0.0,0.0,0.19505777952231793,0.3653225269030192,0.0,0.5090046779292554,0.24201101211187082,0.21881405946208968,0.0,0.3119832804306497,0.2402950553720819,0.21616178876525383,0.0,0.23884940391089013,0.26240029143566296,0.16027594458246225,0.2890115104626577,0.46668665414553373,0.22009896715677063,0.20269463451428213,0.3428508460499392,0.40323671501198505,0.18930103201489062,0.1987347185382005,0.2786924751322966,0.2924119818203779,0.0,0.24644940721257438,0.21450967154802522
0.5476416977933578,0.4866991368922268,0.6563970479431012,0.19917908782195676,0.39584024644759275,0.0644195951547855,0.7752682143401762,0.5205063689844854,0.310504284569802,0.4975575223270196,0.5435243168423379,0.23717905553386023,0.36746597320764535,0.25747288270498647,0.29863540891833024,1.061390799040712,1.0341358422633484,0.8536983604619851,0.0,0.47427247468317485,0.9222596315480786,0.3229263394364331,0.0,0.2846124561716088,0.3573965591797452,0.36189725562136477,0.0,0.26094686962023067,4.242328178069035,0.0,0.0,0.4224962416767471,0.47300872370996516,0.2614775843905354,0.3032839583312264,0.27142054552635075,1.0411707773650516,0.8608280503519263,0.31206527493777186,0.47954446412682544,0.3664103866404222,0.6097255520748781,0.2282071985046881,0.28266760001312097,0.5611138666935042,0.6188455629809804,0.2420951870430926,0.2679642463041073,0.1947524523738575,0.8841763430029159,0.1514542158576,0.5695908162694787,0.32371552874047294,0.6041647741639915,0.27334556412448513,0.13204447416233667,0.17883996843067584,0.5214841831771811,0.2535397435020783,0.15683905179794788,0.380680394604461,0.608416778343577,0.1960711617309229,0.17367896561657248,0.3699041232575103,0.8757721837545256,0.5978510459938147,0.4019614402704753,1.7379770640899472,0.6999819643569596,0.40536228215892595,0.33601287584782785,0.2700115695936138,0.4076657813650485,0.3070947793299347,0.2884290455781737,1.2889958266153854,0.5737008267557057,0.4886010360732871,0.18082340198070138,0.34724198483761476,0.17869484989850795,0.15295444403271427,0.23535852508034588,0.4452831167900658,0.10800499918797743,0.1493814098622261,0.32322187950110026,0.2911863713402698,0.2699758162646583,0.2657498985604408,0.43877738408179406,0.36088921269030916,0.3466108324845288,0.19683882881330095,0.25027379714215336,0.40213359893820394,0.3296061889377025,0.07914494949816271,0.0,0.8452971706068715,0.27653714485004155,0.43917469307832036,0.0,0.32486816723518414,0.24145864393080915,0.24403909189889492,0.0,0.5810791155920952,0.3208423517235837,0.26971810036578625,0.0,0.18995141115788855,0.29611748858165166,0.23278543487248443,0.28594575325362975,0.47677533459520016,0.2994838078574313,0.2566935635563912,0.3430778274901491,0.3997414340053228,0.24645243709857703,0.22869149058809635,0.33048140149365296,0.32083690267595505,0.0,0.2856625077753312,0.21717480733612546
0.684095790693211,1.5355367321017481,0.8056758805884993,0.3102969232928208,0.5338391655394262,0.7865409456613826,1.6670024823715968,0.8335716789545399,0.4950887806268267,1.084591630265258,0.7617943882122808,0.3256805314778444,0.6280719720069435,0.5232847865696617,0.449460608897112,1.8265018781718274,1.174645816008329,0.4099517415130362,0.0,0.3328482542052517,1.2235772214433174,0.5325901502202447,0.0,0.450479501368593,0.5081150036063408,0.49583559301833247,0.0,0.3326902046592544,0.0,0.0,0.0,0.5950543388730938,0.4921757422309599,0.35723502963472115,0.6932795188550235,0.4350615542993184,0.01036142667452254,0.7608350888736221,0.5852420605904431,1.4804342280427856,0.5107263699356998,0.5316385700350716,0.3606952822769189,0.44434185092433964,0.7478475035445904,0.7204128145519951,0.3836334356428422,0.4799585153736777,0.304917443956936,0.4411311470643357,0.20913970701246273,0.8346118402590478,0.5448926018608378,0.6306013403559821,0.49049064004595777,0.20315834901577112,0.3144076328515258,0.5275070221980714,0.40362360834223,0.7466207129578555,0.48734339255628595,0.8132941311922887,0.3424244734153886,0.3476453284468941,0.35259952390230886,1.3772848644299893,1.5755920210647787,1.0349153594532925,1.5738810679552953,1.3009226482696037,0.6455415778617499,0.6825321915857011,0.3486282594137559,0.5587311013325446,0.47659462710194345,0.5626993006089686,1.719432766653976,1.0103037235904617,0.7492676659076651,0.35998109427957253,0.17708022419791927,0.30102988148953075,0.31262875489093733,0.3044430364987781,0.42213634002665545,0.2931438384784902,0.3344572190114545,0.46040016498197006,0.37151393950224576,0.4405137087465803,0.47843742997263666,0.24028097851831903,0.44025986430941527,0.7640823762257402,0.33994339021216563,0.33246604611683755,0.7150174371246377,0.6644657407457645,0.0,0.0,1.7072593303793167,0.5318576277018436,0.629678721473953,0.0,0.10544858280551492,0.3445860115669571,0.3990790998102357,0.0,1.0062249951145894,0.5829145641429079,0.49625054126566626,0.0,0.24245056180144323,0.4649178648184463,0.43155561288518374,0.340816600358457,0.5576956663325777,0.5484915067366759,0.4539988467829431,0.4905501619822864,0.37946284614038694,0.43278868735511855,0.32475319910237055,0.48907846731593607,0.47612904012069773,0.4406857069305732,0.46453330586871566,0.34466239115367214
